date,close,rsi_14,rsi_7,macd_hist,macd,momentum_5,momentum_10,momentum_20,volatility_20,volatility_60,vol_spike,price_vs_sma20,price_vs_sma50,price_vs_sma200,local_dd_20,local_dd_60,local_dd_120,below_sma50,negative_momentum_20,rsi_below_30,rsi_below_50,macd_bearish,return_5d,return_10d,vol_adjusted_return,will_have_drawdown
2021-02-11,7597.8101,44.76727584240759,17.891699585595944,-141.3620787620651,208.98578669962626,-0.0784389471769058,-0.12324398187670704,0.05471966292993469,0.4314050951366702,0.2551927677926177,1,-0.062369579551073195,0.051626885709665504,0.30510960702297235,-0.13778919083816726,-0.13778919083816726,-0.13778919083816726,0,0,0,1,1,-0.0784389471769058,-0.12324398187670704,-0.2856797418164969,True
2015-12-03,6880.6602,31.86975756476663,8.472501422059167,-11.771535835494568,-42.705811524977435,-0.01187785494842497,-0.014510230937393453,-0.017106140437313178,0.06470256228966746,0.05426591601741898,0,-0.014655287648728728,-0.022092371632353388,-0.03535685628079197,-0.02533044926821796,-0.04212435875126158,-0.0824293573735823,1,1,0,1,1,-0.01187785494842497,-0.014510230937393453,-0.22425706443230248,False
2019-02-08,5964.1401,42.178277365157555,14.49166447526703,-0.44715508378703994,-9.330361404266114,-0.004300539312852458,0.0006375978765504886,-0.0030172562726570318,0.036538742951245685,0.051754893171444515,0,-0.0015879576417367753,-0.006987011256659803,-0.02450826899108852,-0.005499306242007805,-0.017313608097462033,-0.026869724575684307,1,1,0,1,1,-0.004300539312852458,0.0006375978765504886,0.01744943519173695,False
2022-07-21,7736.3701,65.29492610823075,91.03543209634765,86.83131757498181,-40.109485673086965,0.05713530692802338,0.08697338072494154,0.029847673833026223,0.23527756432289404,0.3835310316445575,0,0.04492815664346103,-0.00016556600552421186,-0.22345939892773856,0.0,-0.0984228550433178,-0.4253345728358783,1,0,0,0,0,0.05713530692802338,0.08697338072494154,0.36966130329484714,False
2019-07-15,5587.3599,94.65662664400955,88.88003832347327,18.48579143597828,55.670725732104984,0.015034661645993319,0.03918596527564411,0.03759188930619772,0.07424608118964852,0.10586954680380357,0,0.027745773947799347,0.04122793842824841,-0.02506352047754439,0.0,-0.003387266164487173,-0.06832616208569839,0,0,0,0,0,0.015034661645993319,0.03918596527564411,0.5277778553415698,False
2021-08-20,8240.0596,54.08447896505743,60.366469442911054,4.957826053692045,75.58701848138207,0.030517556190314377,0.017401828625803528,0.012695446656788345,0.18214894422983,0.12199707036140388,0,0.01462667165068672,0.03927338336557507,0.13397111536086642,-0.012320730317372504,-0.012320730317372504,-0.012320730317372504,0,0,0,0,0,0.030517556190314377,0.017401828625803528,0.09553573403155452,False
2018-01-16,6447.6099,69.51631499514828,46.53227778885278,9.77996096538168,22.585897251625283,-0.014203770476729383,0.0123012881339839,0.01424718107798606,0.059784488893607046,0.051575693661867754,1,0.005294392657787896,0.0010704867061966594,-0.008248666704676293,-0.014203770476729419,-0.02797899873427608,-0.036984554675492734,0,0,0,0,0,-0.014203770476729383,0.0123012881339839,0.20575708857838404,False
2014-05-05,6249.4302,84.3238418062039,89.3938116971897,7.9197369221576395,61.305085287012844,0.013233238163412375,0.011110349248647289,0.041254100145220685,0.04932426419170822,0.06835592678624436,0,0.01843465537742423,0.038567886451884664,0.04809953228790295,0.0,0.0,-0.0009910592696668516,0,0,0,0,0,0.013233238163412375,0.011110349248647289,0.22524662423430028,False
2025-10-15,22292.28,88.30981050435278,70.20575289079453,15.716939138309726,433.2150420460639,0.008792202367726487,0.023586456429706137,0.08113293471139027,0.053154723568875656,0.08556011778056863,0,0.025197621812372558,0.06204146083082588,0.25743553350518156,-0.003588769640680569,-0.003588769640680569,-0.003588769640680569,0,0,0,0,0,0.008792202367726487,0.023586456429706137,0.4437237393475488,False
2020-02-12,5878.4399,39.73595758868906,20.953290852004955,-0.021799609774308948,-29.503565073713617,-0.010708373031902085,-0.0010824818289377758,-0.0170934028644516,0.07307646369131506,0.09753186214082991,0,-0.009268340973152782,-0.025236603603369764,0.019171005280466818,-0.01883569314788629,-0.05418787398052836,-0.05418787398052836,1,1,0,1,1,-0.010708373031902085,-0.0010824818289377758,-0.014812799654764484,False
2020-12-01,6317.46,78.62254915734475,94.99451069034833,10.369242484039376,100.82352196506872,0.03774846040191271,0.034135240242227693,0.08115147853855786,0.10004137370255843,0.2388967524957542,0,0.03477131681412618,0.06682325823036352,0.14595846741266474,0.0,0.0,0.0,0,0,0,0,0,0.03774846040191271,0.034135240242227693,0.341207820035509,False
2014-05-27,6267.4399,53.8080193412829,22.77961463733405,-9.572748574019606,46.81883343067966,-0.008569019736570649,-0.002773358832030559,0.014455830719907636,0.04994605977131686,0.062319416563988095,0,0.0007784989679546008,0.024877430932374434,0.0479525868456223,-0.008569019736570595,-0.008569019736570595,-0.008569019736570595,0,0,0,0,1,-0.008569019736570649,-0.002773358832030559,-0.05552596778926351,False
2019-10-03,5677.5,16.160769715734588,23.473565145097496,-12.724198429668519,-33.326318017027006,-0.016501604657100044,-0.022980395936011422,-0.03139789202155063,0.05180292898938907,0.09097919292069957,0,-0.018243293624474858,-0.028649659305779226,-0.0054109591521635265,-0.029528652621682833,-0.052992425507325046,-0.052992425507325046,1,1,1,1,1,-0.016501604657100044,-0.022980395936011422,-0.44360334021611497,False
2013-08-06,6121.4502,64.9423015944386,67.96627877109887,17.803391989835614,-1.0549716887662726,0.010894297396738306,0.006115800622072731,0.020983597731291548,0.10117032667757525,0.09863382371616805,0,0.011224764670581786,-0.007150979006095665,0.04686477796537175,-0.0057093037437983725,-0.056620186063475166,-0.056620186063475166,1,0,0,0,0,0.010894297396738306,0.006115800622072731,0.06044993994754352,False
2016-10-18,6442.8701,36.56107567390598,0.0,-12.033907008504862,-8.447938946696922,-0.014592477366906276,-0.022535405246058016,0.0020109363697162763,0.049046622605440404,0.056508152193302755,0,-0.011105124268544991,-0.012733751106412108,0.0013101222860977977,-0.02253540524605799,-0.024363348285320694,-0.0395816892192131,1,0,0,1,1,-0.014592477366906276,-0.022535405246058016,-0.45945968528061476,False
2014-08-11,6942.9199,89.2684891640829,93.00093320456547,0.5640136165585972,100.98616291202143,0.017702630661926566,0.02347998974768717,0.04226138712975325,0.05136480893943495,0.05659030626566447,0,0.021275507422313798,0.06079689050053507,0.1302516049298057,0.0,0.0,0.0,0,0,0,0,0,0.017702630661926566,0.02347998974768717,0.4571132088150749,False
2019-06-21,5363.5,62.86032289748177,38.852160466351144,11.804731035855056,3.2493036036348713,-0.0037558043971155364,0.012328723738010972,0.010874929732554328,0.050862231519605436,0.10200897472667582,0,0.0054917217037926645,-0.0048546298953629635,-0.07221828191903976,-0.005340912239337987,-0.051283944391849,-0.11605135699589773,1,0,0,0,0,-0.0037558043971155364,0.012328723738010972,0.24238970607399996,False
2013-07-19,6041.0601,38.23370059557817,56.75698749284834,1.5933012398599757,-54.45446220842405,0.0020435280989550275,-0.0011772301360994941,-0.018554815629533872,0.08512548976941384,0.10129861852098322,0,-0.0028636971232816116,-0.02944184498052847,0.03471734125948966,-0.017614751692280422,-0.06900914539542222,-0.06900914539542222,1,1,0,1,0,0.0020435280989550275,-0.0011772301360994941,-0.013829186887516604,False
2020-07-20,5038.8501,40.668857310210946,44.01272514000716,-11.105658978069549,-7.11657822525558,0.03260207602841425,-0.00729915891367372,-0.0015158822946597095,0.1500224352469241,0.2955927530887957,1,-0.003690322982320918,0.03103351753306373,-0.10764967443525063,-0.02411225223716672,-0.11097996053226422,-0.1892737517356558,0,1,0,1,1,0.03260207602841425,-0.00729915891367372,-0.04865345805247032,False
2018-03-02,6557.02,53.60609374065998,37.11339823002771,-4.030884053641628,25.846683814321295,-0.0022095277514858624,0.0005813944616455125,0.015970033360344305,0.04437086019828941,0.047561930528539895,0,0.0015295579442324964,0.01344475857955465,0.0028104552852097325,-0.006320913266643601,-0.006320913266643601,-0.01148468276292939,0,0,0,0,1,-0.0022095277514858624,0.0005813944616455125,0.013102774124126667,False
2017-08-09,6506.0298,3.311614537709687,0.0,-18.783256324470855,-43.221508259684924,-0.01494088309706254,-0.02346172736491159,-0.03587947861087082,0.039582348023158805,0.04783914226737937,0,-0.022407465492285793,-0.026347369656868316,0.01765313970977282,-0.03844293735508069,-0.03844293735508069,-0.03844293735508069,1,1,1,1,1,-0.01494088309706254,-0.02346172736491159,-0.5927171029389674,False
2013-01-02,5683.79,85.91038383992674,94.36421159697574,25.855799494256175,40.46280416404261,0.030327217838617804,0.02916493940793896,0.062142490072413015,0.08940725311311915,0.10486517432205733,0,0.03554402628329056,0.032849308708890246,0.06944079854536646,0.0,-0.035123203480801175,-0.04825865253429254,0,0,0,0,0,0.030327217838617804,0.02916493940793896,0.32619963361815757,False
2023-03-24,9419.35,48.73072760959602,30.838187112723148,-40.43702081760847,122.09666983969873,-0.025962677939530998,-0.019528550134485734,0.017649111548305507,0.14946509422643225,0.17147423478609286,0,-0.007700438854220698,0.03414608332410738,0.0878359069035331,-0.029281247552424408,-0.029281247552424408,-0.054174830536247255,0,0,0,1,1,-0.025962677939530998,-0.019528550134485734,-0.1306553853270638,False
2021-02-01,8567.0703,82.57499882591236,77.75876642426431,75.93143180902916,536.6821778800968,0.012245697509604136,0.10763371739175454,0.2695699256394084,0.25675145951128264,0.17709193200044338,1,0.1037377182333818,0.23099687482069278,0.49097216643272207,-0.027796099364301708,-0.027796099364301708,-0.027796099364301708,0,0,0,0,0,0.012245697509604136,0.10763371739175454,0.41921202077920006,True
2021-12-10,11393.48,67.44131142720423,49.146651125646244,-34.059248731051866,248.28930369168847,0.03687187850372031,0.017485764908445223,0.06616933533089342,0.23201691358891974,0.2135382330029504,0,0.031087475439398046,0.09863888278562996,0.35122395085713104,-0.004112571707779368,-0.004112571707779368,-0.004112571707779368,0,0,0,0,1,0.03687187850372031,0.017485764908445223,0.07536385720382702,False
2015-12-14,6803.0801,8.615531015234993,8.934902534698907,-8.221770159820082,-56.747640589361254,-0.00809925609194917,-0.015352076816281035,-0.02838266064942263,0.05862623575247924,0.04812881372700743,0,-0.016754496883157433,-0.028187284354054352,-0.044146285486723905,-0.03582276627085547,-0.046840558842723694,-0.09277505388276638,1,1,1,1,1,-0.00809925609194917,-0.015352076816281035,-0.2618591277456199,False
2018-04-05,6474.7002,43.87489597055172,60.48200996451122,-0.5177351564515895,-17.787114265081982,0.00535697632505272,0.004457048219056459,-0.004483445284545584,0.04957109998245949,0.05018829825835193,0,-0.0010925005641386329,-0.004651193330559912,-0.006461634620130991,-0.01222455788747292,-0.018796010747522532,-0.023894951941899778,1,1,0,1,1,0.00535697632505272,0.004457048219056459,0.0899104177679286,False
2018-06-29,6194.6299,11.167710985733848,20.300635672920563,-10.066460385003595,-67.47376217500005,-0.005527350747506765,-0.022602195412380732,-0.03525164383006951,0.044852173934016894,0.04826615287575073,0,-0.017724287311475084,-0.03493697669411272,-0.04103128822350531,-0.03352516911667721,-0.054519148779514325,-0.06123907176077816,1,1,1,1,1,-0.005527350747506765,-0.022602195412380732,-0.5039151843664536,False
2024-10-24,12473.5,88.6460273877029,94.83901514889574,-0.2692852861021038,274.6330329951852,0.014891200343680744,0.026443880301016742,0.06979504636050127,0.08151174950741281,0.1360071343378831,0,0.02787114195012724,0.0860475845129706,0.08750102469518457,0.0,0.0,-0.0036320879433371393,0,0,0,0,1,0.014891200343680744,0.026443880301016742,0.32441403904075056,False
2023-07-11,10315.81,88.7806047912131,99.99999999926075,100.74711929021208,359.6336685126262,0.023735094237761878,0.10828900704457611,0.17661799359897068,0.2506622962324515,0.19222925392491916,1,0.0827233281319726,0.13568872202454793,0.14555935628583483,0.0,0.0,0.0,0,0,0,0,0,0.023735094237761878,0.10828900704457611,0.43200982621785516,False
2020-10-21,5684.6699,38.714820790495914,32.333935155793554,-17.054333364456383,78.51318340537273,-0.03488208299107287,0.023670896392691265,-0.016653001357097685,0.36981523349040524,0.22284720426451318,1,-0.02544860374179226,0.01999831409338657,0.028775248427352396,-0.06041152662506222,-0.06041152662506222,-0.06041152662506222,0,1,0,1,1,-0.03488208299107287,0.023670896392691265,0.06400718586439608,False
2013-09-17,5705.2598,45.18690398900801,56.376497521530645,4.550098974312704,-91.65956849971371,0.006692692913723208,-0.008187961257431153,-0.08339518996054807,0.1698364621798719,0.12721832486413387,1,-0.015973228418994814,-0.044455186255383826,-0.031281742662711574,-0.06726047125740757,-0.08469956892195196,-0.12075950097845532,1,1,0,1,0,0.006692692913723208,-0.008187961257431153,-0.048210572345690296,False
2014-11-10,7403.3799,70.82275099221913,80.21012605910553,12.684358395811088,45.40165866613279,0.010450632533795412,0.026325698553264276,0.002342216678641096,0.1076680742696422,0.07470499073401225,1,0.01795448042222941,0.02548718960747366,0.13257354272194574,-0.0017219177298452982,-0.0017219177298452982,-0.0017219177298452982,0,0,0,0,0,0.010450632533795412,0.026325698553264276,0.24450566452661449,False
2013-05-02,5972.3701,87.58210359487988,82.50614448714478,11.458495767108573,58.7055809469266,0.015101520858261663,0.02045044251691741,0.04682918927192081,0.04394848357452407,0.061635607568861474,0,0.021045025702186217,0.0355679085147909,0.07913372668698206,0.0,0.0,0.0,0,0,0,0,0,0.015101520858261663,0.02045044251691741,0.4653170152099761,False
2021-12-06,11034.41,57.200206603764485,50.47530390937103,-35.38657131225119,292.4106392094873,-0.01496863531715964,0.020076285632934177,0.03782844770748506,0.2482640833239282,0.23482967816089273,0,0.0099669896582903,0.08249668229056076,0.3184878856667226,-0.03549835540835965,-0.03549835540835965,-0.03549835540835965,0,0,0,0,1,-0.01496863531715964,0.020076285632934177,0.0808663278949271,False
