date,reference_price,forecast_day_1,day_1_change_pct,forecast_day_2,day_2_change_pct,forecast_day_3,day_3_change_pct,forecast_day_4,day_4_change_pct,forecast_day_5,day_5_change_pct,forecast_day_6,day_6_change_pct,forecast_day_7,day_7_change_pct,forecast_day_8,day_8_change_pct,forecast_day_9,day_9_change_pct,forecast_day_10,day_10_change_pct,avg_predicted_price,max_predicted_price,min_predicted_price,price_volatility
2025-07-14,18838.39,9419.195,-50.0,13210.4209875,-29.875,14680.992806875,-22.06875,15012.48960090625,-20.309062499999992,15343.9863949375,-18.549375,14576.787075190623,-22.62190625000001,13847.947721431092,-26.490810937500008,13155.550335359536,-30.166270390625016,12497.772818591558,-33.657956871093766,11872.88417766198,-36.97505902753909,13361.802691845354,15343.9863949375,9419.195,1693.5065378150287
2025-07-15,18946.27,9473.135,-50.0,13286.0718375,-29.875,14765.065039375,-22.06875,15098.46018428125,-20.309062500000003,15431.8553291875,-18.549375000000005,14660.262562728123,-22.621906250000013,13927.249434591717,-26.490810937500015,13230.88696286213,-30.166270390625016,12569.342614719024,-33.657956871093766,11940.875483983073,-36.975059027539075,13438.320444922781,15431.8553291875,9473.135,1703.2045791709766
2025-07-16,18884.96,9442.48,-50.0,13243.0782,-29.874999999999996,14717.285390000001,-22.068749999999994,15049.6016705,-20.309062499999992,15381.917951,-18.549374999999998,14612.82205345,-22.62190625,13882.1809507775,-26.490810937499997,13188.071903238624,-30.166270390624998,12528.668308076692,-33.65795687109375,11902.234892672857,-36.97505902753907,13394.834131971566,15381.917951,9442.48,1697.6930208141619
2025-07-17,18876.85,9438.425,-50.0,13237.391062499997,-29.875000000000007,14710.965165624995,-22.06875000000002,15043.138735468745,-20.30906250000002,15375.312305312495,-18.549375000000023,14606.54669004687,-22.621906250000027,13876.219355544525,-26.49081093750003,13182.408387767298,-30.166270390625026,12523.287968378932,-33.65795687109378,11897.123569959986,-36.97505902753909,13389.081824060384,15375.312305312495,9438.425,1696.9639596777429
2025-07-18,18973.7,9486.85,-50.0,13305.307125,-29.875000000000007,14786.44158125,-22.068750000000005,15120.319408437499,-20.309062500000007,15454.197235624999,-18.54937500000001,14681.487373843749,-22.621906250000006,13947.41300515156,-26.490810937500015,13250.042354893982,-30.166270390625016,12587.540237149282,-33.657956871093766,11958.163225291817,-36.97505902753909,13457.77615466429,15454.197235624999,9486.85,1705.6704419295384
2025-07-21,19044.08,9522.04,-50.0,13354.6611,-29.875000000000007,14841.289594999998,-22.068750000000016,15176.405890249996,-20.309062500000024,15511.522185499996,-18.549375000000026,14735.946076224996,-22.621906250000027,13999.148772413746,-26.490810937500026,13299.191333793058,-30.166270390625026,12634.231767103405,-33.65795687109378,12002.520178748235,-36.97505902753909,13507.695689903343,15511.522185499996,9522.04,1711.997362124492
2025-07-22,19091.93,9545.965,-50.0,13388.2159125,-29.875,14878.579698124999,-22.06875000000001,15214.538003843749,-20.309062500000007,15550.496309562499,-18.54937500000001,14772.971494084373,-22.62190625000001,14034.322919380154,-26.490810937500008,13332.606773411146,-30.166270390625016,12665.976434740587,-33.657956871093766,12032.677613003558,-36.97505902753908,13541.635015865108,15550.496309562499,9545.965,1716.2989127259214
2025-07-23,19243.08,9621.54,-50.0,13494.20985,-29.875000000000014,14996.372782499999,-22.068750000000016,15334.990855875,-20.30906250000001,15673.608929249998,-18.549375000000015,14889.928482787498,-22.621906250000016,14145.432058648123,-26.49081093750002,13438.160455715715,-30.166270390625026,12766.252432929929,-33.65795687109378,12127.939811283431,-36.97505902753909,13648.843565898971,15673.608929249998,9621.54,1729.8867784188355
2025-07-24,19379.24,9689.62,-50.0,13589.692050000001,-29.874999999999996,15102.4839725,-22.068750000000005,15443.498036375,-20.309062500000007,15784.512100249998,-18.549375000000015,14995.286495237498,-22.621906250000016,14245.522170475622,-26.49081093750002,13533.24606195184,-30.166270390625023,12856.583758854247,-33.65795687109378,12213.754570911535,-36.97505902753909,13745.419921655575,15784.512100249998,9689.62,1742.1270946129955
2025-07-25,19467.71,9733.855,-50.0,13651.7316375,-29.875,15171.429749374998,-22.068750000000005,15514.000608781247,-20.30906250000001,15856.571468187498,-18.54937500000001,15063.742894778123,-22.62190625000001,14310.555750039215,-26.490810937500015,13595.027962537253,-30.166270390625023,12915.27656441039,-33.65795687109377,12269.512736189869,-36.97505902753909,13808.17043717986,15856.571468187498,9733.855,1750.0802436560132
2025-07-28,19517.86,9758.93,-50.0,13686.899325,-29.875,15210.512271250002,-22.068749999999994,15553.9656139375,-20.309062500000003,15897.418956625,-18.549374999999998,15102.54800879375,-22.621906250000002,14347.420608354063,-26.490810937499997,13630.04957793636,-30.166270390625005,12948.54709903954,-33.65795687109376,12301.119744087562,-36.975059027539075,13843.741120502378,15897.418956625,9758.93,1754.5885563553163
2025-07-29,19532.2,9766.1,-50.0,13696.955249999999,-29.875000000000007,15221.687612499998,-22.068750000000012,15565.393294374997,-20.309062500000017,15909.098976249996,-18.549375000000023,15113.644027437495,-22.62190625000003,14357.961826065619,-26.490810937500036,13640.063734762338,-30.166270390625034,12958.060548024221,-33.65795687109378,12310.15752062301,-36.97505902753909,13853.912279003765,15909.098976249996,9766.1,1755.8776730872794
2025-07-30,19566.15,9783.075,-50.0,13720.762687499999,-29.875000000000014,15248.145271874997,-22.06875000000002,15592.448367656245,-20.30906250000003,15936.751463437495,-18.549375000000033,15139.91389026562,-22.621906250000034,14382.918195752338,-26.490810937500036,13663.77228596472,-30.166270390625037,12980.583671666483,-33.657956871093795,12331.554488083159,-36.9750590275391,13877.992532220105,15936.751463437495,9783.075,1758.929661445033
2025-07-31,19642.48,9821.24,-50.0,13774.289099999998,-29.875000000000007,15307.630194999998,-22.06875000000001,15653.276460249997,-20.30906250000001,15998.922725499997,-18.549375000000015,15198.976589224996,-22.621906250000016,14439.027759763745,-26.490810937500026,13717.076371775556,-30.166270390625034,13031.222553186777,-33.65795687109379,12379.661425527438,-36.975059027539096,13932.13231802285,15998.922725499997,9821.24,1765.7914661975324
2025-08-01,19914.25,9957.125,-50.0,13964.867812499999,-29.875000000000007,15519.423953124999,-22.068750000000005,15869.852521093748,-20.30906250000001,16220.281089062497,-18.549375000000015,15409.267034609371,-22.62190625000002,14638.8036828789,-26.490810937500026,13906.863498734956,-30.166270390625026,13211.520323798208,-33.65795687109377,12550.944307608297,-36.97505902753909,14124.894922341098,16220.281089062497,9957.125,1790.2226554754898
2025-08-04,19786.23,9893.115,-50.0,13875.093787499998,-29.875000000000007,15419.656366874999,-22.068750000000005,15767.832182906248,-20.309062500000007,16116.007998937499,-18.549375000000005,15310.207598990623,-22.62190625000001,14544.69721904109,-26.490810937500015,13817.462358089035,-30.166270390625023,13126.589240184583,-33.657956871093766,12470.259778175354,-36.97505902753908,14034.092153069942,16116.007998937499,9893.115,1778.7140973146772
2025-08-05,19718.0,9859.0,-50.0,13827.2475,-29.875,15366.483874999998,-22.06875000000001,15713.459056249998,-20.30906250000001,16060.434237499998,-18.54937500000001,15257.412525624997,-22.621906250000016,14494.541899343747,-26.490810937500015,13769.81480437656,-30.166270390625016,13081.32406415773,-33.657956871093766,12427.257860949843,-36.97505902753909,13985.697582320287,16060.434237499998,9859.0,1772.5804547329533
2025-08-06,19804.8,9902.4,-50.0,13888.115999999998,-29.875000000000007,15434.128199999997,-22.06875000000001,15782.630789999996,-20.309062500000017,16131.133379999996,-18.54937500000002,15324.576710999996,-22.621906250000016,14558.347875449996,-26.49081093750002,13830.430481677495,-30.166270390625023,13138.90895759362,-33.65795687109377,12481.963509713938,-36.97505902753909,14047.263590543502,16131.133379999996,9902.4,1780.383476513601
2025-08-07,19826.57,9913.285,-50.0,13903.382212499999,-29.875000000000007,15451.093833124996,-22.06875000000002,15799.979507093745,-20.30906250000002,16148.865181062494,-18.54937500000003,15341.42192200937,-22.62190625000003,14574.3508259089,-26.49081093750003,13845.633284613454,-30.166270390625034,13153.35162038278,-33.65795687109379,12495.684039363641,-36.975059027539096,14062.704742605938,16148.865181062494,9913.285,1782.3405247182634
2025-08-11,19923.02,9961.51,-50.0,13971.017775,-29.875,15526.258523749999,-22.068750000000005,15876.841416312498,-20.30906250000001,16227.424308874997,-18.549375000000015,15416.053093431246,-22.62190625000002,14645.250438759684,-26.49081093750002,13912.9879168217,-30.166270390625023,13217.338520980615,-33.657956871093766,12556.471594931583,-36.97505902753908,14131.11535888623,16227.424308874997,9961.51,1791.0110483443411
2025-08-12,19972.79,9986.395,-50.0,14005.9189875,-29.875000000000007,15565.044906874999,-22.068750000000012,15916.503595906248,-20.309062500000014,16267.962284937495,-18.549375000000026,15454.56417069062,-22.621906250000023,14681.835962156088,-26.49081093750003,13947.744164048283,-30.166270390625034,13250.356955845868,-33.65795687109379,12587.839108053573,-36.9750590275391,14166.416513601318,16267.962284937495,9986.395,1795.4852003492128
2025-08-13,19975.5,9987.75,-50.0,14007.819375,-29.875000000000007,15567.15684375,-22.068750000000005,15918.6632203125,-20.309062500000007,16270.169596875,-18.549375000000005,15456.661117031248,-22.62190625000001,14683.828061179685,-26.490810937500008,13949.6366581207,-30.166270390625016,13252.154825214664,-33.657956871093766,12589.54708395393,-36.97505902753909,14168.338678143773,16270.169596875,9987.75,1795.7288200384478
