date,close,rsi_7,rsi_14,rsi_21,macd,macd_hist,macd_acceleration,momentum_5,momentum_10,momentum_20,volatility_10,volatility_20,volatility_60,vol_regime,vol_spike,price_vs_sma20,price_vs_sma50,price_vs_sma200,local_dd_20,local_dd_60,local_dd_120,below_sma50,negative_momentum_10,rsi_oversold,rsi_below_50,macd_bearish,return_5d,return_10d,consecutive_red_days,extreme_moves,will_have_drawdown
2019-05-22,5295.6802,42.837971640606455,25.57937018654964,26.575634905706266,-79.24193519930486,-0.32273674012611764,4.785011768033485,0.01378150337752615,-0.016137325500600097,-0.0554139314275075,0.1103139173433484,0.15456438096621164,0.10345147618121273,1,1,-0.011504985795548353,-0.038150187004333105,-0.09703680178060563,-0.03335456698733521,-0.10202072629442946,-0.1274529469205945,1,1,1,1,1,0.01378150337752615,-0.016137325500600097,1.0,0,False
2022-03-18,10353.83,45.34258943201754,46.165577452086474,31.653823354952962,-506.6484221307601,-39.596856407290375,16.042833893503598,-0.04626351893456837,-0.07245853586869078,-0.1626366783126294,0.498532304269662,0.4896855333135283,0.33269960514370406,1,1,-0.061515267124018974,-0.14772899384997046,0.04183308851066694,-0.16179473105587744,-0.2309069934833265,-0.2309069934833265,1,1,0,1,1,-0.04626351893456837,-0.07245853586869078,4.0,0,True
2023-04-11,9411.69,64.46526508132939,36.056264450169145,39.973196796784045,0.6555290628530202,-25.19889136234657,14.60884562236885,0.011891079432625684,-0.0008132195958319155,-0.020325888730670094,0.1352621932775081,0.12930562873673868,0.17705704296505928,0,0,-0.000172309172372172,0.018978504280400953,0.07771447105213389,-0.029718679252285437,-0.03007065506395634,-0.03007065506395634,0,1,0,1,1,0.011891079432625684,-0.0008132195958319155,2.0,0,False
2025-11-04,22953.49,65.42510121357287,75.60607930509512,79.71345514850866,371.96121731890526,-33.37976564757105,0.34627210055401747,0.011647381443698812,0.007455794996581,0.038859663931343436,0.047261231690891956,0.06002526455367082,0.08257164687866582,0,0,0.016068213803668425,0.05879404452065153,0.25858456513896655,0.0,0.0,0.0,0,0,0,0,1,0.011647381443698812,0.007455794996581,1.0,0,False
2021-12-22,11814.37,62.38692115786759,66.6712145923575,68.27844935330566,300.0185959051232,-1.0053287995255005,1.7685388961837134,0.005096788793360174,0.07198030681231504,0.08288772014086088,0.18060056506796285,0.19828352320862147,0.19371007945520896,0,0,0.03642425005903623,0.10161497211618696,0.3750798110102738,0.0,0.0,0.0,0,0,0,0,1,0.005096788793360174,0.07198030681231504,3.0,0,False
2024-08-07,11294.71,16.402138328053198,25.214506947562825,29.642756353340346,-180.93094009600281,-22.745162774941917,2.8216021820068136,-0.009805760895484683,-0.034775467370385726,-0.04375312195741443,0.10254658445645808,0.10613092406416012,0.09431676815692445,0,0,-0.026797825003155754,-0.0539622877489541,0.0022500447885052672,-0.05023818233036083,-0.0977923902685285,-0.0977923902685285,1,1,1,1,1,-0.009805760895484683,-0.034775467370385726,1.0,0,False
2013-06-27,6111.3599,29.160610640307183,25.555300390307437,19.53432160697683,-42.854766834941074,-30.39769514320683,4.351663886986433,-0.01611220612470221,-0.015546427107100635,-0.05325388136465492,0.08156953470710694,0.08336823411008945,0.09472240455589293,0,0,-0.023992560000129393,-0.015225595867624616,0.053463221712134495,-0.054416978112272134,-0.058175207345289005,-0.058175207345289005,1,1,1,1,1,-0.01611220612470221,-0.015546427107100635,4.0,0,False
2024-03-05,10841.65,78.59818248633749,79.29414673113266,82.33783539688639,62.2897474599431,25.583629892103936,4.8513041695046155,0.020581737191248006,0.01866006454916591,0.03938915460861536,0.06622258846114454,0.05918020259534623,0.06499834073891102,0,0,0.02046497412917116,0.025397927203057974,0.03151025912027577,0.0,-0.0030107435911347472,-0.0599201053700395,0,0,0,0,0,0.020581737191248006,0.01866006454916591,1.0,0,False
2018-12-04,6011.6802,87.55870963378304,56.703059954976695,54.66538131393684,22.328324064656044,3.8757794043639606,-0.10384452769651631,0.006743800651979992,0.009445161493119247,-0.016756219065610645,0.04232529965305059,0.08005229495830482,0.10413072234342047,1,0,0.004726192960184402,0.01756765031623988,-0.03427612134826788,-0.013218487215640999,-0.017745858447884035,-0.05530498277230602,0,0,0,0,0,0.006743800651979992,0.009445161493119247,1.0,0,False
2022-12-28,8411.42,15.361712909946505,18.702879824890317,58.87319577819952,-28.40530797270003,-40.93921950375468,0.29348201740419455,-0.011413252347937997,-0.047635114479616436,0.012211881192884633,0.11460367843684748,0.1658273637825818,0.2431785270877695,0,0,-0.029128499640396148,-0.013406422691649768,-0.03996086716586837,-0.05401867351047149,-0.1547569228518309,-0.16490243616702302,1,1,1,1,1,-0.011413252347937997,-0.047635114479616436,4.0,0,False
