date,close,rsi_14,macd_hist,momentum_10,momentum_20,volatility_20,price_vs_sma20,price_vs_sma50,local_dd_60,below_sma50,negative_momentum_20,rsi_below_50,macd_bearish,return_5d,return_10d,macd,will_have_drawdown
2021-12-29,11915.18,78.70871622895957,-2.1479357600654794,0.010028075219888688,0.041488462510041124,0.18660780556899917,0.03206476747386089,0.09204143547603541,-0.007770335820740117,0,0,0,1,0.023560872818362277,0.010028075219888688,303.8174093450107,False
2025-11-21,22982.72,55.28762692874488,-95.11182022979108,-0.015233790022816551,0.00576649986105604,0.08600005090687188,-0.005299012391368952,0.03203651363894289,-0.028613211494651222,0,0,0,1,-0.020333976278519517,-0.015233790022816551,240.90646061263396,False
2019-12-13,6089.6699,46.01613406243867,-19.353797676964582,-0.017972591758059986,0.018327561996015485,0.1035959592123629,-0.007407460350959386,0.017929620503310973,-0.020202003787470408,0,0,1,1,-0.011558413920712884,-0.017972591758059986,33.27091827685581,False
2013-03-22,5768.8799,82.24958801661363,12.67698440682331,0.013615267735733072,0.007469294293495743,0.06743540694613588,0.013676385150887814,0.0013164275127385372,-0.019508315588993453,0,0,0,0,0.0112805265738114,0.013615267735733072,1.883229928860601,False
2013-11-15,5810.9702,27.4430858455586,-15.463256359547472,-0.024081463399617586,-0.027698373388428177,0.060477588395634496,-0.01459576085451827,-0.004836514205941736,-0.0499781261696009,1,1,1,1,-0.0075776302512793325,-0.024081463399617586,-17.161309356794845,False
2012-08-06,4928.5,58.79040826146419,11.166857506295884,0.00824017706894642,-2.8425690891786815e-05,0.08506834873379017,0.006640747840957117,0.002934056568287792,-0.056220749018908056,0,1,0,0,-0.000930410794467984,0.00824017706894642,-3.238485645400033,False
2020-12-09,6605.0898,97.73178301486418,33.03838921246572,0.07543400213944129,0.08316913827580374,0.08792434459253443,0.06062149005095802,0.10151096973371553,0.0,0,0,0,0,0.04085353683211479,0.07543400213944129,157.4521760034104,False
2019-08-28,5910.9199,60.36078460565194,-16.529246928911363,-0.006451162538488986,-0.014057962568122417,0.07928340655417897,0.0011551167881432476,0.040633807258655966,-0.014057962568122471,0,1,0,1,0.000538226105474271,-0.006451162538488986,56.48231567367293,False
2021-10-04,9542.3301,86.90071626445663,46.35857827900054,0.08411543841727265,0.02422326590681112,0.30043801900620914,0.05695076214066175,0.1032796992257577,0.0,0,0,0,0,0.02941639525046158,0.08411543841727265,218.6459791910529,False
2013-10-21,5946.6499,75.25890275206382,19.068061786440765,0.022674916512173127,0.04313645094719454,0.0866601403504442,0.014535715865373574,0.009714900942681987,-0.045973118184691304,0,0,0,0,-0.0017994853131585442,0.022674916512173127,35.01578862018869,False
2024-01-16,10545.88,40.060942819857935,-11.844237769258765,-0.01016316631250147,-0.02684735928067461,0.05287278783800672,-0.011363959681451383,-0.013707249717649828,-0.03585373992622086,1,1,1,1,-0.019020758374603375,-0.01016316631250147,-19.511781052089646,False
2015-04-06,6917.5098,36.616066049189605,-1.4629590233364809,-0.01942997287676984,-0.037027939026936796,0.09132571661528958,-0.011954328010238912,-0.03471128696589985,-0.0904944810481276,1,1,1,1,0.006399894086290381,-0.01942997287676984,-87.39344707913733,False
2014-08-08,6918.23,89.68693388410554,-1.6633599026484092,0.020177264579249954,0.037393213193757324,0.052246209379198674,0.01975514903880186,0.059093069479585814,0.0,0,0,0,1,0.015873427025231868,0.020177264579249954,98.61778598867477,False
2019-03-11,5680.2998,11.270385475827268,-12.487577212887992,-0.026966074872858736,-0.046895981234238104,0.05518993369184841,-0.02715960489908523,-0.042438730256327606,-0.06384016033066592,1,1,1,1,-0.012861715603404766,-0.026966074872858736,-64.0860660578328,False
2017-09-26,6419.6099,68.67276935400608,12.104108421357349,0.006621841675136908,0.0015976296953112978,0.03377524361063968,0.003191645014810647,-0.011737950929042793,-0.05121534506800993,1,0,0,0,-0.0013160871401862728,0.006621841675136908,-13.338474425318964,False
2022-05-31,8108.0898,67.17851302300298,113.89403841761782,-0.04133069865361194,0.17417164939501206,0.38484875076583663,0.013473595992221121,-0.10921287331309792,-0.34983454964032007,1,0,0,0,-0.03400022996449248,-0.04133069865361194,-179.12354938424323,True
2016-08-15,6582.6001,77.77143997636033,12.485251337163305,0.026859426166451206,0.024897699015485664,0.07462605913500728,0.01873477694169052,0.023307950085651268,-0.009856877194893598,0,0,0,0,0.011629124283521586,0.026859426166451206,37.477819965496565,False
2018-05-02,6518.6401,69.93899405347332,4.587359006638504,0.003417287059024332,0.006463134658368341,0.050542278606202404,0.003683468416675235,0.0012431364821982465,-0.012137168818848467,0,0,0,0,0.0002961770586691337,0.003417287059024332,12.322697206393059,False
2013-01-18,5875.77,93.85959510539477,16.410793503021722,0.02535922919284772,0.0676405082443936,0.06596633937883888,0.03439587893225146,0.05872338843831937,0.0,0,0,0,0,0.02504444184703636,0.02535922919284772,88.7013720427567,False
2021-12-16,11678.65,63.69465561863741,20.160795659320172,0.03789003137136415,0.05929855082454338,0.2362420410962122,0.040696655858681936,0.10646892227070599,-0.010022141447569152,0,0,0,0,0.044748681165422965,0.03789003137136415,315.40549390700835,False
2013-10-22,5925.2202,71.06383963681525,13.997912170358049,0.014948740056055954,0.01911217524445452,0.05828952758637806,0.009922380267598948,0.006747108377110608,-0.04941110599514541,0,0,0,0,-0.0037326606113686767,0.014948740056055954,33.445117046695486,False
2025-09-29,21676.3,77.3808938352303,44.330232727328735,0.06489239459425744,0.03233454110421485,0.10467919542910857,0.032034279670656605,0.06312980041755074,0.0,0,0,0,0,0.02117269291233237,0.06489239459425744,334.5209701460808,False
2021-06-10,7601.1602,70.70675246057591,27.67084493474875,0.04436786793598824,0.06521489013747273,0.10313871734312521,0.029877706462853846,0.03938114717902467,-0.005653787562284764,0,0,0,0,0.011303583957223529,0.04436786793598824,84.492926778742,False
2021-06-30,7837.7598,83.12265628162106,13.381995567168104,0.03053436198488102,0.05197204497928998,0.07275607578120517,0.023023476931166565,0.053636247036954576,-0.005087689140365602,0,0,0,0,0.01214531535917529,0.03053436198488102,123.321826818521,False
2018-05-24,6472.21,36.56322732550296,-2.2472544513333457,-0.0011574592072793877,-0.006828599093714471,0.03925152436488824,-0.0029493870642286254,-0.002328576795346749,-0.015691859863949303,1,1,1,1,-0.00014987996162996176,-0.0011574592072793877,-7.761693633939103,False
2021-09-29,9433.7695,67.71095309315912,30.895577453447288,0.08526447025122397,0.04847625137708955,0.3109019816417742,0.04857776679916436,0.10146860410035971,0.0,0,0,0,0,0.07347701875790458,0.08526447025122397,170.69575381288087,False
2024-05-06,12376.26,66.25580293611787,20.98499975492996,0.04902761861493299,0.07173345087284355,0.11172516556255584,0.031210029056745865,0.08367726842571344,-0.002262919480536209,0,0,0,0,0.014363564983554733,0.04902761861493299,269.9140387797488,False
2012-05-17,5221.5298,25.960533374315872,-17.592252395464946,-0.03611481707450226,-0.039241555871110334,0.14363030325754822,-0.021351564515311953,-0.03185603368910401,-0.031690091584384676,1,1,1,1,0.011152318019812757,-0.03611481707450226,-71.34000179550912,True
2020-01-24,5991.29,37.536680957356474,-2.084157047461499,0.015672607348991008,-0.006717734697914257,0.11699921622210388,-0.004031469173795941,-0.01189119918522505,-0.036030846806956396,1,1,1,1,0.009838342836888891,0.015672607348991008,-33.02526991132163,False
2013-10-23,5900.8999,70.61708849552312,8.356885745637452,0.005760903925944749,0.02041377486163798,0.056610571594022434,0.004766270790723597,0.0034704026844398477,-0.05331283560155998,0,0,0,0,-0.008688644518066835,0.005760903925944749,29.893312058384254,False
2022-04-06,8580.9297,24.125552689757782,-123.53060004513748,-0.1794716388995401,-0.18455713801063,0.49775534656249804,-0.13071101733198018,-0.23603961416459093,-0.3625998281137301,1,1,1,1,-0.0768120903770605,-0.1794716388995401,-739.0114339873871,True
2013-11-25,5775.6699,19.940424169917307,-9.55367731004776,-0.014864843705412967,-0.02585614277501347,0.05241898915362545,-0.013981504255832921,-0.013214274266333871,-0.03360488089553538,1,1,1,1,-0.008380164409526603,-0.014864843705412967,-28.441622997414015,False
2017-07-21,6669.5098,35.430331634367434,-11.073191288392554,-0.010091309833024198,-0.006734477782427528,0.0465783754483944,-0.008076911689160355,-0.005019307181485651,-0.014281451251652299,1,1,1,1,-0.014281451251652255,-0.010091309833024198,5.730849043789021,False
2025-06-26,17740.46,55.62014363051174,-20.028117765178422,0.0044735851246640035,0.061484951417679845,0.18884118569227903,0.027997516529019537,0.07639171109103952,0.0,0,0,0,1,0.054836394598474,0.0044735851246640035,226.64559733461647,False
2016-06-08,6526.1201,11.304995311483722,-21.76711697917004,-0.008714237928082569,-0.016815979028525385,0.05262135159748496,-0.010372756296278493,0.01450613102278996,-0.027171874473374828,0,1,1,1,-0.0025417293951319753,-0.008714237928082569,12.134120038235778,False
2012-04-30,5419.2002,49.37011190260743,1.4294685539234917,-0.002870317320612159,0.0004856209920898191,0.09710869881994492,-0.0019630894685209246,0.004241134934326859,-0.031690091584384676,0,0,1,0,-0.00657369476094305,-0.002870317320612159,-0.07164728051611746,True
2021-06-01,7450.54,65.11640954479175,23.13123021127727,0.0307558005210129,0.03240259308541038,0.1283419567949763,0.02737493559058343,0.029381305761142326,-0.025357177761403504,0,0,0,0,0.03182782238259274,0.0307558005210129,26.562487294630955,False
2013-06-19,6209.23,18.063674167646724,-39.23934761890505,-0.03325784336081372,-0.03607933637894489,0.07773330154450621,-0.023614789521766523,0.007126993192121233,-0.04309239629375937,0,1,1,1,-0.012017929468044253,-0.03325784336081372,-0.8229230667493539,False
2025-05-20,16336.25,76.73370225304875,71.67535426585826,0.03056509884719283,0.04546111962974253,0.08226818356155297,0.027031752342022184,0.03366909136903738,-0.04987498393315266,0,0,0,0,0.026393284314002674,0.03056509884719283,160.6027604320425,False
2021-04-29,7216.7002,47.545432992337304,-24.081869043006566,-0.045192769921007736,0.016810418804512395,0.20397816078935008,-0.01455382444403185,-0.013920378789145666,-0.18103811005748083,1,0,1,1,-0.029157389165142766,-0.045192769921007736,-9.093970335674385,False
2025-10-13,22321.08,94.67293764028021,36.79434412838157,0.033431655832055096,0.08289573266577399,0.08178999408156845,0.03530684717982135,0.06861468890339528,0.0,0,0,0,0,0.010237208693955946,0.033431655832055096,442.79294545650555,False
2017-11-16,6448.98,15.027625525248041,-24.75198881322368,-0.026451525423401456,-0.018726242762189704,0.0532251054224433,-0.018299361570493663,-0.008120698673000363,-0.02777244685001376,1,1,1,1,-0.017982114336595134,-0.026451525423401456,-14.848324878182211,False
2021-07-29,8140.7598,86.18162442591967,7.499020152542357,0.02872186212314287,0.03616300306284881,0.08149525515551118,0.025760607063665408,0.05833012973941117,0.0,0,0,0,0,0.008977037268219856,0.02872186212314287,124.45267492675885,False
2024-12-18,14614.3,99.99999999903446,90.9275385955961,0.08160094969334053,0.11444269476991353,0.1196630213811458,0.07547123018975221,0.12363531356907624,0.0,0,0,0,0,0.05251748458238281,0.08160094969334053,439.59061467388347,False
2024-07-03,12037.14,16.64149747332442,-34.04189286505064,-0.018224260189974695,-0.001103694138969269,0.07191988687442875,-0.016829282317408857,-0.01529875964262892,-0.03848799062542685,1,1,1,1,-0.018275506026317112,-0.018224260189974695,-24.206793312165246,False
2015-02-19,7306.1699,46.66724489282562,7.543433728408004,0.043729595978754476,-0.008214187414544272,0.17175665246827776,0.003953078440456624,0.0004587258130697169,-0.039393938198678126,0,1,1,0,-0.007234316141258246,0.043729595978754476,-11.078936303768387,False
2019-08-08,5878.2598,63.7486381542732,-6.709392214490094,0.014427006436028789,0.06454919719460395,0.12586717410206083,0.016027707741948477,0.060970818715936646,-0.019505670552920053,0,0,0,1,-0.0032218353344378725,0.014427006436028789,107.84904800392269,False
2023-03-01,9222.68,61.00518318647287,19.261917634234067,0.06885258061001931,0.030465887747611387,0.1947185676945831,0.02198569968224358,0.05366003906776881,-0.010003359857962864,0,0,0,0,0.006815316175868613,0.06885258061001931,125.85003875186885,False
2023-09-15,11465.73,62.237616640289765,-4.447633490099335,0.02772484363263472,0.003504383542700662,0.12758629796930793,0.011614340169462837,0.024737913040724983,-0.02204752213793325,0,0,0,1,-2.9652705765825793e-05,0.02772484363263472,88.67604100315475,False
2024-03-14,11317.92,91.3729518324846,65.0472763439099,0.05989904760121001,0.07204886107027564,0.07437717010926075,0.04791650126001804,0.06418256605020504,0.0,0,0,0,0,0.04008557470693974,0.05989904760121001,177.5733260979414,False
2013-03-25,5745.5498,75.7545099693817,11.562595046821857,0.0120197239181985,0.0017330153502941315,0.06902156557280155,0.00948878819558879,-0.002710937104696731,-0.02347355137878297,1,0,0,0,0.006576723116347827,0.0120197239181985,3.659489330564611,False
2016-01-08,6726.2798,34.66877812181782,-5.316484741681471,-0.018715981271355653,-0.017930849731302878,0.057520068777344134,-0.01639790319993436,-0.029134258750077264,-0.05263664788732391,1,1,1,1,-0.024399187758358032,-0.018715981271355653,-35.52364852130904,True
2022-04-26,6905.3701,10.934041360107116,-177.52394878273412,-0.28423586888351693,-0.3464079350626488,0.5152313251550357,-0.25735037141178646,-0.35987989800580217,-0.48706209670051154,1,1,1,1,-0.20973829251118892,-0.28423586888351693,-930.6136693192402,False
2013-04-10,5794.2998,66.27190982047654,7.601741567443517,0.008484827683505669,0.02060653688795333,0.04811672416728298,0.01029295241333636,0.008118192022401268,-0.015187892733846268,0,0,0,0,0.011491654438561927,0.008484827683505669,14.047366333841637,False
2023-04-19,9291.42,42.32840403387834,-10.613488948458498,0.006818009427317584,-0.031795801616205766,0.12105568419500061,-0.008906161224189295,0.002116396592453391,-0.04246517744149517,0,1,1,1,-0.0033712866773573102,0.006818009427317584,4.930942500524907,True
2017-10-09,6515.8398,74.74480367466633,16.018279280598424,0.01378192305218473,0.02195466998890594,0.036303440542343954,0.012441848102246595,0.008695808520625311,-0.036993070835172316,0,0,0,0,0.012052920920844201,0.01378192305218473,16.716843481943215,False
2020-01-21,5914.3301,28.036083621266883,-16.530631902144634,-0.03222724313817216,-0.0238913277040389,0.11171045715042649,-0.01849412649813625,-0.02472256274225569,-0.048413316964939265,1,1,1,1,-0.011092369435069416,-0.03222724313817216,-42.00580268615522,False
2019-10-10,5814.4399,53.23629702048234,7.6079126069628735,0.007220134120252242,-0.001099480525129648,0.07071788945632144,0.008594595808604936,-0.004042806151993273,-0.030150836330703337,1,1,0,0,0.024119753412593647,0.007220134120252242,-17.746323208179092,False
2023-11-28,10452.22,11.30016409348832,-20.91192479671483,-0.02999509068315609,-0.0183247818936767,0.08782956973387479,-0.023191015079145793,-0.03495672871029043,-0.093687595868787,1,1,1,1,-0.005294137240253849,-0.02999509068315609,-98.75528963355282,False
2024-03-18,11320.85,94.65757567952387,56.60505929219923,0.0588902690426929,0.07119201851546975,0.07366181453606943,0.040683486507771205,0.06170910251914333,-0.001398994946505535,0,0,0,0,0.01760175028741484,0.0588902690426929,199.0916000229754,False
2012-07-30,4935.5098,55.54150351418383,10.378354734777105,0.011354213820327308,-0.006093757866353133,0.08352880965313106,0.008197277180061172,0.0008222717557321902,-0.08423098804776766,0,1,0,0,0.011008261347830617,0.011354213820327308,-16.54214381699603,False
2024-05-07,12375.82,67.95945735738991,14.526338096577064,0.05298884373744994,0.0645958244802105,0.11173253320074526,0.02795751191126308,0.08025303986194479,-0.0022983909650904338,0,0,0,0,0.005269292784066071,0.05298884373744994,267.0869616455402,False
2017-01-26,6130.0498,43.416231027629244,-0.193470547090147,-0.0036634979305787407,-0.011733402144933902,0.05042220359808349,-0.007361200557628691,-0.018565414125202576,-0.04886297224461953,1,1,1,1,-0.008886000471656441,-0.0036634979305787407,-31.437803014847304,False
2013-12-27,5876.6602,71.44458406076166,10.535983544729405,0.015351246579427436,0.02297613305857671,0.05276751666688064,0.01155840292441606,0.005039580015189094,-0.016707008495158757,0,0,0,0,0.0016465314470768266,0.015351246579427436,10.038879612974597,False
2024-08-15,11531.31,43.73980349028818,28.041087252442765,0.008008077134889824,-0.020150487107478132,0.11718242426737191,0.005958514813847397,-0.026644409715248663,-0.06967976577633385,1,1,1,0,0.024651031776568022,0.008008077134889824,-130.01498576853191,True
2017-07-31,6637.3901,19.168334072290406,-10.868360885825648,-0.01538030358326814,-0.014208992431242407,0.04036031291309784,-0.010422285781371025,-0.009391922418230773,-0.01902857435659661,1,1,1,1,-0.0040110321541174665,-0.01538030358326814,-11.515878734560829,False
2012-03-23,5422.3301,32.839041386259,-6.573129151173049,-0.006264022470920838,0.0045227195587896896,0.08713215669154581,0.002072037998697901,0.004241134934326859,-0.031690091584384676,0,0,1,1,-0.004903552175280157,-0.006264022470920838,-28.704037689365578,False
2018-11-26,5943.0698,26.72906889292358,-5.612456130857868,0.0021043438209131793,0.02990194991092654,0.1470592618586396,-0.003201465273616883,0.0051227349920315935,-0.03017790469973887,0,0,1,1,-0.004067138928471881,0.0021043438209131793,12.026811023663868,False
2020-08-28,5320.8701,76.52155069267079,-0.04015919303289195,0.011189663561137042,0.045747920721921354,0.08235861603323798,0.011377782677720641,0.03537208812217284,-0.01205392337985697,0,0,0,1,-0.011427993033341965,0.011189663561137042,70.97439330068391,False
2021-06-09,7564.2598,67.27293271568223,29.259851010908832,0.04571452799700104,0.044498729632698186,0.12071197845217066,0.028119309740594074,0.036097472473301036,-0.010480915528544061,0,0,0,0,0.017173286461417803,0.04571452799700104,79.16422162121489,False
2017-12-05,6390.5498,33.84020857029725,-7.399181964387903,-0.012870245882752651,-0.032133786314313295,0.052280934658316,-0.01188002188727661,-0.018633514276110975,-0.03658119650903955,1,1,1,1,-0.004145157961792489,-0.012870245882752651,-38.578322719002244,False
2015-11-18,6981.9702,28.622679410734534,-2.986761763998196,-0.0026341313541884404,-0.005041774957187939,0.04679929969930978,-0.007188361628728141,-0.01293616576510135,-0.05013928266299536,1,1,1,1,-0.005308246061177635,-0.0026341313541884404,-28.28167143483097,False
2021-02-08,8113.2598,57.28045811120898,-60.11442182387941,-0.0022124765564950355,0.15298234281067824,0.3963537728890716,0.01294789429355707,0.13870863142537398,-0.07929519097902048,0,0,0,1,-0.06974667695901549,-0.0022124765564950355,376.1812590307136,True
2020-06-12,4914.8301,66.79757974618016,55.35458112001422,0.005661754243292405,0.12538327322685894,0.20209840065012266,0.030915870733378308,-0.05943405365270688,-0.17967080545258196,1,0,0,0,0.027985665347662003,0.005661754243292405,-65.06347501695655,False
2013-11-21,5801.8501,18.69024840787644,-10.833125680948298,-0.011689029611290813,-0.02266521835902613,0.05394544737509598,-0.012120466164300063,-0.008162293633263411,-0.029224364360617323,1,1,1,1,-0.004666232221930966,-0.011689029611290813,-24.886262179245023,False
2016-02-17,6220.8198,34.97738758984747,2.8816274443532848,-0.03192366588027307,-0.009934428417999963,0.08621780606374027,-0.018190705469774842,-0.056710892569784066,-0.11834452363841928,1,1,1,0,-0.022559880311732172,-0.03192366588027307,-90.50849887066124,False
2021-12-23,11951.23,80.88962742849009,6.1455659241689204,0.06913314302634621,0.08394002029797565,0.19874315371780427,0.044191489727913015,0.10967391466889147,0.0,0,0,0,0,0.0233400264585375,0.06913314302634621,308.7058821098599,False
2024-11-20,13113.55,70.2515273256827,-3.332151448296088,0.024819552421232904,0.06533418147047798,0.08834283147068413,0.023794794315891696,0.08708063372757713,-0.008877629145469692,0,0,0,1,0.009589660166032798,0.024819552421232904,287.2922271192456,False
2014-03-27,5992.6201,56.203891256311984,11.930117161889008,0.013304193368620432,0.02040079586431731,0.06349070844252326,0.009656977900440976,-0.007995817247908666,-0.04204369571160209,1,0,0,0,0.013197938423180622,0.013304193368620432,-14.186989943705157,False
2017-08-18,6436.2798,12.537833901342893,-14.62488904092649,-0.020573782466050128,-0.03712940481057114,0.043230363286706305,-0.018831360364965844,-0.03233103344706251,-0.04875162132690681,1,1,1,1,-0.009005738463409796,-0.020573782466050128,-68.84241709011349,False
2012-10-11,5720.8599,22.949169687838733,-53.15888740775628,-0.03841719089284645,-0.0097556087614592,0.13486379491722483,-0.029324262069214357,0.05307776626802875,-0.042051358356214284,0,1,1,1,-0.023968914602115143,-0.03841719089284645,91.94817786301246,False
2012-08-16,4908.7202,54.98487388747064,3.8109746590272824,-0.010348605774079145,0.01784916523213087,0.0980857938414228,0.0015116751385255995,-0.0004911339972099496,-0.0478875835815275,1,0,0,0,0.01171510861181857,-0.010348605774079145,-7.197848602066188,False
2015-09-02,7240.3901,31.45397560193061,-27.677535082683185,-0.03445756601627381,-0.009529305805823673,0.11806080869777305,-0.018378500891974646,0.003583952003567068,-0.034457566016273825,0,1,1,1,4.005469482382118e-05,-0.03445756601627381,7.674540919913852,False
2025-01-28,17119.86,84.6577392579686,13.766345616740296,0.07496295366068062,0.1116409630058186,0.16626880671694771,0.05138418131661206,0.1594634029924939,0.0,0,0,0,0,0.03149333982440372,0.07496295366068062,644.5736643703167,False
2015-08-12,7471.8999,85.61228221220034,16.869571015961924,0.0290356801142444,0.06331292158816004,0.06657691415207047,0.026706044137446518,0.04703156261139741,0.0,0,0,0,0,0.014334150825390912,0.0290356801142444,91.3227354150813,False
2015-02-27,7301.29,66.99375202777406,5.943843108623298,-0.0041056470313862725,-0.0090069290615995,0.16580505366182202,0.0040206687260400725,-0.0013518967083658282,-0.040035541334814365,1,1,0,0,-0.0018619777451267527,-0.0041056470313862725,-0.6501896255986139,False
2024-08-27,11093.48,36.782671860906106,-2.6778208223263675,-0.019359150248221435,-0.045230187425606916,0.1106926198351842,-0.024299373830118102,-0.052810387982572427,-0.10500290843316536,1,1,1,1,-0.0348972257431962,-0.019359150248221435,-111.83980319664806,False
2012-03-27,5425.0,44.014759045069475,-1.0193651826070855,0.0003208771226486107,0.0045227195587896896,0.08713215669154581,0.002072037998697901,0.004241134934326859,-0.031690091584384676,0,0,1,1,0.0020280678682382813,0.0003208771226486107,-24.193988022828307,False
2023-10-11,10675.3,22.75665399209265,-64.28414933069243,-0.04825034547318685,-0.06247886794540669,0.12104078093634288,-0.04498632132314357,-0.05617482500071651,-0.08946607961979561,1,1,1,1,-0.03659396126088499,-0.04825034547318685,-119.9303927982819,False
2016-03-30,6040.9902,59.4473513854134,19.012353014122766,0.01029529536108642,-0.026271812610614398,0.1332540210022515,0.00043275701042877067,-0.026935055125032532,-0.1237957502356951,1,1,0,0,-0.007814577406996315,0.01029529536108642,-50.61442006818197,False
2016-02-02,6425.96,41.109008101917304,12.146652928856184,0.022714363203876875,-0.06431050255677362,0.13717028592382835,-0.0067604430424699595,-0.04413443218874531,-0.08974032081683064,1,1,1,0,0.016304288775440767,0.022714363203876875,-118.98015787232362,False
2021-01-19,7808.9702,91.58294588803163,82.62655278845745,0.13255878914804686,0.1732808744015384,0.18407904541925393,0.11109280230096487,0.18794434332850138,-0.014349978054088513,0,0,0,0,0.08403267635945588,0.13255878914804686,337.7710320545648,True
2023-07-07,10301.96,87.28420589747537,115.028029463667,0.12472583200229681,0.17784472557437558,0.25108861657308024,0.09937200451445385,0.13997330933897378,0.0,0,0,0,0,0.09959002701488218,0.12472583200229681,320.9888825520229,False
2015-05-12,7258.6099,91.73453435525424,15.931037271295885,0.018069295772640936,0.049883333598506274,0.06532557599773373,0.01954450569235429,0.024203213303283115,-0.013696790539002687,0,0,0,0,0.007844923332813947,0.018069295772640936,51.89031717328544,False
2013-07-26,6051.77,50.458058629906326,11.324248876535549,-0.0017501212683816991,-0.009750677586505718,0.08218057363078603,0.0002771750751573166,-0.02564412247229301,-0.06735863724144271,1,1,0,0,0.011080169040584398,-0.0017501212683816991,-34.39648189434229,False
2020-06-02,4790.6001,81.30446987283761,60.138911833995195,0.0398862554698709,-0.10341274535457079,0.46992147447773785,0.01186994325169149,-0.10886001931731064,-0.20502344654737806,1,1,0,0,0.0021714271656356754,0.0398862554698709,-158.92916020812117,False
2025-06-06,17394.45,91.51098191645829,79.39471295740452,0.054563168482023805,0.09802355822644171,0.07921932357282825,0.045845181760048835,0.08357632083314866,-0.0023223481124682943,0,0,0,0,0.032013911714484644,0.054563168482023805,375.19984568505606,True
2024-02-09,10567.33,59.567507323553556,32.12370955685326,0.0285116683326212,-0.014208499539163588,0.0766200237551067,0.011397172320586983,-0.0018911244284687176,-0.030422336199065935,1,1,0,0,0.018467152159079125,0.0285116683326212,-30.673628052296408,False
2014-11-13,7479.6899,88.15752273832983,17.10841303116908,0.0294237469470231,0.03805715552053779,0.07554133330719558,0.023863701533741278,0.03213481465781312,0.0,0,0,0,0,0.01647490099830673,0.0294237469470231,61.332208354233444,True
2025-07-11,18541.26,79.38865229250871,34.1119209022653,0.04513975398608605,0.049815275642713264,0.19890387595764158,0.04947416511979923,0.09085155793550799,0.0,0,0,0,0,0.024326940288117882,0.04513975398608605,369.9053802572889,False
2012-09-13,5777.2202,96.66140665474423,58.1124006451538,0.12965406039427974,0.16955822183882185,0.12751291508248033,0.10311829229466685,0.14786126891665147,0.0,0,0,0,0,0.0720553111208797,0.12965406039427974,190.7985317887451,False
2021-07-05,7794.21,70.63521488705274,-6.459070002132876,0.01020677963465566,0.02997472084096109,0.08593967019616879,0.012388768558966336,0.046456840978088554,-0.01061582897382601,0,0,0,1,-0.010615828973825958,0.01020677963465566,101.36259966056514,False
2022-09-23,9964.7998,74.64643024862396,-16.646409114094922,0.026853272960911,0.1332148640383226,0.1638162720021122,0.03744036276198187,0.1296216176171994,-0.01068071299931084,0,0,0,1,-0.009570553488737255,0.026853272960911,342.6447943241765,True
2019-07-08,5504.6001,75.00785129808155,18.448761359540185,0.028026793314326115,0.0341025586401289,0.0758669638760075,0.020829703704050143,0.02777561053746704,-0.018149062792207717,0,0,0,0,0.023793575276027212,0.028026793314326115,32.56728710504831,False
2013-09-23,5782.8501,50.012611886670136,18.365905355276965,0.01942834342689914,-0.028391267418739097,0.16766820105477911,0.004832995802431262,-0.029097921932655722,-0.07225168091561177,1,1,0,0,0.005807519314857235,0.01942834342689914,-68.02330382149557,False
2014-04-08,6072.1602,81.27527643463159,17.131355515271853,0.02005456341590195,0.021463352991498263,0.05293636028520094,0.018057246940352167,0.008865016914624806,-0.02932873314644136,0,0,0,0,0.011718109114751574,0.02005456341590195,19.79672053237573,False
2024-05-02,12353.69,69.89604455405726,25.094610115541286,0.04761892647318233,0.07945471925958425,0.10995547194243632,0.03690514740554544,0.08871848889906815,-0.0007490121694255997,0,0,0,0,0.03762645182315727,0.04761892647318233,262.31019776094945,False
2018-06-22,6228.1499,11.469031897006687,-13.905654775776028,-0.02128822869234448,-0.03670726690052395,0.0437019358807479,-0.020409543323054797,-0.03270807579656355,-0.0494030209971409,1,1,1,1,-0.01626102863229084,-0.02128822869234448,-59.23913194853321,False
2021-02-17,7588.3398,30.04073689843014,-136.32569944841254,-0.05208786287338585,-0.04219799809160063,0.45803480450612993,-0.06744438248719785,0.032674212552097355,-0.13886389459076634,0,1,1,1,-0.018634555537274666,-0.05208786287338585,84.28743995912919,True
2017-04-04,6146.6899,69.01163475598824,15.493394503956754,0.017396099947070365,0.006316192837329204,0.0649188580593822,0.017150779418856663,0.008529522958331724,-0.011423849532502193,0,0,0,0,0.027002111467146372,0.017396099947070365,-9.447073834454386,False
2012-12-19,5512.6602,73.4710375494509,23.433870384317824,0.03558946575468558,0.01448485854728676,0.1123768967473699,0.017948646955384936,-0.0022386839984785316,-0.07691405789647811,1,0,0,0,-0.0007214354983932081,0.03558946575468558,0.9351539762446919,False
2022-11-17,8034.78,14.384449809184389,-18.75197890384925,-0.06157235025624963,-0.09375875601330375,0.19438440059501225,-0.05368413626577049,-0.12088859919273648,-0.20229578312176463,1,1,1,1,-0.03458526281387364,-0.06157235025624963,-251.5030319978523,False
2016-06-01,6542.75,28.23613623900799,-27.208922771281223,-0.019194128431565094,-0.0061293462634723905,0.05934124475793897,-0.01055179460259787,0.024756483997130832,-0.024692907767767443,0,1,1,1,-0.006188237357746873,-0.019194128431565094,38.378913800190276,False
