date,close,returns,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,rsi_7,volatility_10,volatility_20,volatility_60,return_1d,momentum_1,return_3d,momentum_3,return_5d,momentum_5,return_7d,momentum_7,return_10d,momentum_10,return_20d,momentum_20,return_50d,momentum_50,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,vol_regime,price_velocity,volume_proxy,drawdown_velocity,consecutive_down_days,fear_index,local_dd_20,local_recovery_20,local_dd_60,local_recovery_60,local_dd_120,local_recovery_120,local_dd_252,local_recovery_252,trend_strength,momentum_accel,will_have_downturn,additional_severity,days_to_trough,will_recover,days_to_recovery
2018-10-03,5813.8301,0.0010485834059863475,5869.35308,5969.322045,6051.333824,6175.348596000001,6324.2573999999995,5887.792411828242,5960.158237203458,-72.36582537521645,-57.1588351825048,-15.206990192711643,17.368972067649906,28.43270524996035,0.09470552412198979,0.07458254898491566,0.06451671751392311,0.0010485834059863475,0.0010485834059863475,-0.008247801730830395,-0.008247801730830395,-0.012516288692012933,-0.012516288692012933,-0.015422750858147483,-0.015422750858147483,-0.02635645036768086,-0.02635645036768086,-0.051267934073107035,-0.051267934073107035,-0.06094806088264515,-0.06094806088264515,-0.026048510002947875,-0.0392481609687511,-0.080709444242418,-0.013552678035169059,-0.04315503919875229,0.9047619047619048,17.173940000000037,0.4,-0.007614948445289982,0,0.7,-0.05007277432932097,0.0010485834059863668,-0.060948060882645094,0.0010485834059863668,-0.11264028351406731,0.0010485834059863668,-0.12352560985570736,0.0010485834059863668,0.0392481609687511,0.0102613415962175,False,,,,
2018-10-04,5835.6001,0.003744519469187635,5855.43809,5955.08755,6044.352222,6168.868097999999,6321.405849500001,5879.762825393127,5950.931708521721,-71.16888312859373,-59.96084477172259,-11.208038356871143,21.56353969264201,50.62507890628273,0.09895472562426537,0.07783494730422087,0.0645432150259574,0.003744519469187635,0.003744519469187635,0.003104422144067698,0.003104422144067698,-0.00574343482038886,-0.00574343482038886,0.00034627106603024593,0.00034627106603024593,-0.023289660655257616,-0.023289660655257616,-0.04651575333848568,-0.04651575333848568,-0.05644270822604536,-0.05644270822604536,-0.02006476798145487,-0.03453672359466294,-0.0768509032746927,-0.014768277678309039,-0.04382785002198748,0.9246031746031746,17.885959999999795,0.45,-0.007614948445289982,0,0.7,-0.04614172457919765,0.0047970293161528595,-0.05743176261404169,0.0047970293161528595,-0.10931754777951284,0.0047970293161528595,-0.12024363443756764,0.0047970293161528595,0.03453672359466294,0.0030667897124232457,False,,,,
2018-10-05,5883.77,0.00825448954255803,5851.597070000001,5943.66006,6038.35482,6162.908698,6318.8719505,5880.379313794185,5945.956767149742,-65.57745335555683,-61.084166488489444,-4.493286867067383,32.20910416354839,48.7966081657255,0.10463736573541756,0.08648155412842283,0.06707511263524676,0.00825448954255803,0.00825448954255803,0.013091115887036375,0.013091115887036375,0.0036828959983181697,0.0036828959983181697,-0.0006369405114546867,-0.0006369405114546867,-0.006485820880627657,-0.006485820880627657,-0.03739166265482374,-0.03739166265482374,-0.048494106246577795,-0.048494106246577795,-0.01007629295676774,-0.02560048632584316,-0.06885753563427895,-0.015682211930699266,-0.04439354566724581,0.9920634920634921,26.09395999999997,0.6,-0.007614948445289982,0,0.4,-0.03826811141965417,0.01309111588703645,-0.04965134295539191,0.01309111588703645,-0.10196541879191887,0.01309111588703645,-0.11298169471803365,0.01309111588703645,0.02560048632584316,0.01680383977462996,False,,,,
2018-10-08,5908.0601,0.004128322487112701,5851.91309,5933.16856,6033.266218,6157.200597999999,6316.5077,5884.637896287387,5943.149606620131,-58.51171033274386,-60.56967525734033,2.057964924596469,36.19014943131927,61.96801774766685,0.10629074317705103,0.08859157191702569,0.06746848650231535,0.004128322487112701,0.004128322487112701,0.016207903977104365,0.016207903977104365,0.015559858634405455,0.015559858634405455,0.006602138810147373,0.006602138810147373,0.0005351826539852222,0.0005351826539852222,-0.034297772037454544,-0.034297772037454544,-0.04128689730005586,-0.04128689730005586,-0.004231880443996753,-0.02075262610266605,-0.06466351651878781,-0.016590956603466704,-0.04484146864888653,0.996031746031746,22.023939999999858,0.5,-0.001684526449323931,0,0.4,-0.030915880154973194,0.01727348272224703,-0.04572799722391727,0.01727348272224703,-0.09825804243611269,0.01727348272224703,-0.10931979710185749,0.01727348272224703,0.02075262610266605,0.00702100353461288,False,,,,
2018-10-09,5880.3799,-0.004685158839193182,5856.59307,5922.360555,6027.794011999999,6151.554797000001,6313.9948485,5883.9828199354815,5938.499998722344,-54.51717878686213,-59.359175963244695,4.841997176382563,38.82585352265454,54.98785628606374,0.08743087641441727,0.08900738516348823,0.06725104503436097,-0.004685158839193182,-0.004685158839193182,0.007673555286970446,0.007673555286970446,0.012507394872794064,0.012507394872794064,0.003104595795264009,0.003104595795264009,0.00802248348317014,0.00802248348317014,-0.03545619318498694,-0.03545619318498694,-0.04446063303773218,-0.04446063303773218,-0.007088500372466819,-0.024455731517455757,-0.06867521417174,-0.017491217647800268,-0.045328012354649456,0.996031746031746,25.60001999999986,0.55,-0.004685158839193182,1,0.4,-0.03524889134618377,0.012507394872794021,-0.05019891313271826,0.012507394872794021,-0.10248284673926453,0.012507394872794021,-0.11349277532736013,0.012507394872794021,0.024455731517455757,0.0074873008291849175,False,,,,
2018-10-10,5872.02,-0.0014216598488814292,5855.043070000001,5911.200054999999,6022.655408,6145.711799000001,6311.4788985000005,5882.142386099254,5933.575554372541,-51.433168273287265,-57.773974425253215,6.34080615196595,37.510018245549354,68.6371355155083,0.07398561711546725,0.08882731955782942,0.06679759324731825,-0.0014216598488814292,-0.0014216598488814292,-0.0019970189181426345,-0.0019970189181426345,0.01000887521635696,0.01000887521635696,0.009364783052630665,0.009364783052630665,-0.002632687447346238,-0.002632687447346238,-0.0366204392615207,-0.0366204392615207,-0.04192075177899146,-0.04192075177899146,-0.0066281050608088254,-0.02501146052618377,-0.0696285142622346,-0.018506015278900428,-0.045761618654645786,0.9920634920634921,26.054019999999763,0.55,-0.004685158839193182,2,0.4,-0.031128552204420776,0.01106795376280782,-0.05154920720234143,0.01106795376280782,-0.10375881083973769,0.01106795376280782,-0.11475308705442054,0.01106795376280782,0.02501146052618377,-0.010655170930516378,False,,,,
2018-10-11,5838.48,-0.005711833406562117,5851.960059999999,5900.174055,6016.479608,6139.261897,6308.8842475,5875.425095930138,5926.531439233834,-51.10634330369612,-56.4404482009418,5.33410489724568,39.32993693701687,59.046439079379915,0.07786581700022029,0.08868907528544888,0.06756844385418076,-0.005711833406562117,-0.005711833406562117,-0.011777148306260532,-0.011777148306260532,0.0004935053723094107,0.0004935053723094107,0.005292902048201098,0.005292902048201098,-0.005252763864018739,-0.005252763864018739,-0.03639544479287016,-0.03639544479287016,-0.050232054228950496,-0.050232054228950496,-0.010456311021489152,-0.02958534219301888,-0.07456219341580186,-0.019331163832974674,-0.046348074878037375,0.9880952380952381,28.408020000000032,0.7,-0.005711833406562117,3,0.4,-0.03666258450660377,0.005292902048201016,-0.05696660012512341,0.005292902048201016,-0.10887799120432023,0.005292902048201016,-0.11980946994483908,0.005292902048201016,0.02958534219301888,-0.002620076416672501,False,,,,
2018-10-12,5815.0298,-0.004016490593442001,5847.24502,5887.891535,6010.193808,6132.680393000001,6306.157597,5866.133511940886,5918.272058549846,-52.138546608960496,-55.58006788254554,3.441521273585046,38.7208303815533,50.32032950736363,0.07981590005765171,0.08864096283363702,0.06531063921608389,-0.004016490593442001,-0.004016490593442001,-0.011113244571154257,-0.011113244571154257,-0.011683019560587926,-0.011683019560587926,0.000206352779383856,0.000206352779383856,-0.00804315090825758,-0.00804315090825758,-0.04053182017424373,-0.04053182017424373,-0.05127648911384919,-0.05127648911384919,-0.01237484328080434,-0.0324721654965972,-0.07788067288924751,-0.02034913962960847,-0.04693250754481586,0.9841269841269841,23.46407999999974,0.35,-0.005711833406562117,4,0.7,-0.03585154796349505,0.001255152563470395,-0.06075428490502249,0.001255152563470395,-0.11245717437025723,0.001255152563470395,-0.12334474692924238,0.001255152563470395,0.0324721654965972,-0.00279038704423884,False,,,,
2018-10-15,5774.3701,-0.006992173969598614,5842.92803,5875.047049999999,6002.954207999999,6125.503493,6303.2655975,5852.01606394998,5907.61265421282,-55.59659026284044,-55.58337235860453,-0.013217904235908406,41.94924748895033,35.14916322946385,0.0783743184592823,0.08985396624760796,0.06632237611883184,-0.006992173969598614,-0.006992173969598614,-0.016629694721748245,-0.016629694721748245,-0.022628408942556244,-0.022628408942556244,-0.010492494165252997,-0.010492494165252997,-0.007420645152418359,-0.007420645152418359,-0.04259304167265343,-0.04259304167265343,-0.058989463459720115,-0.058989463459720115,-0.017136364890898897,-0.03807860264790464,-0.08390817256848103,-0.02130736860020372,-0.04764377842798026,0.996031746031746,26.73799999999992,0.6,-0.006992173969598614,5,0.7,-0.042153191192050056,0.0,-0.06732165434516663,0.0,-0.11866302821252951,0.0,-0.1294744729700756,0.0,0.03807860264790464,0.00062250575583922,False,,,,
2018-10-16,5796.02,0.003749309383546562,5841.756009999999,5863.42354,5995.996610000001,6118.802995,6300.4604975,5843.401284880752,5899.346531678538,-55.94524679778533,-55.65574724644069,-0.28949955134464034,36.36118096817113,25.57479262829682,0.08122339096587702,0.0921229127197821,0.06636055958897424,0.003749309383546562,0.003749309383546562,-0.0072724407722556395,-0.0072724407722556395,-0.014345994890568092,-0.014345994890568092,-0.01491390723974595,-0.01491390723974595,-0.0020180310407135194,-0.0020180310407135194,-0.03856192716378637,-0.03856192716378637,-0.056621999977571225,-0.056621999977571225,-0.011495594602739433,-0.03335168830257237,-0.08006406796775568,-0.022110264335189686,-0.048324068950326614,1.0,25.53194000000003,0.35,-0.006992173969598614,0,0.4,-0.02991422235239961,0.0037493093835465003,-0.06382475467197232,0.0037493093835465003,-0.11343578988323284,0.0037493093835465003,-0.12621060344296556,0.0037493093835465003,0.03335168830257237,0.00540261411170484,False,,,,
2018-10-17,5776.75,-0.0033246952218937142,5838.048,5853.70054,5988.678612000001,6111.847995,6297.583747000001,5833.147241052945,5890.2653071097575,-57.118066056812495,-55.94821100851505,-1.1698550482974426,36.24662963887503,12.399010593976826,0.08231536138713344,0.08791909114405061,0.0663296319701654,-0.0033246952218937142,-0.0033246952218937142,-0.006582906935403865,-0.006582906935403865,-0.01622439978065482,-0.01622439978065482,-0.02222558636463423,-0.02222558636463423,-0.0063779125571626905,-0.0063779125571626905,-0.03256626378908123,-0.03256626378908123,-0.05956710962804512,-0.05956710962804512,-0.013145622922487221,-0.035388209274637324,-0.08270374288362767,-0.02253887388939762,-0.04905137389354355,0.9682539682539683,27.713960000000224,0.65,-0.006992173969598614,1,0.4,-0.03313946190217164,0.0004121488506599026,-0.06595817193587468,0.0004121488506599026,-0.11638334567651003,0.0004121488506599026,-0.12911568687464012,0.0004121488506599026,0.035388209274637324,-0.004359881516449171,False,,,,
2018-10-18,5778.3701,0.0002804518111394483,5832.325,5843.881545,5981.893416000001,6104.976895999999,6294.7420965,5824.7199885832615,5881.976773249775,-57.25678466651334,-56.20992574011471,-1.0468589263986274,37.339477728707905,15.664780429797815,0.0789309014594333,0.0878208282189995,0.06639381183137198,0.0002804518111394483,0.0002804518111394483,0.0006927162496910277,0.0006927162496910277,-0.010295470738959311,-0.010295470738959311,-0.017347484641255906,-0.017347484641255906,-0.009807046236769978,-0.009807046236769978,-0.03286830411314279,-0.03286830411314279,-0.05545608438980587,-0.05545608438980587,-0.011210262305205589,-0.03402322673547293,-0.08203227210644785,-0.023071603153418774,-0.04969999973056073,0.9642857142857143,21.32998000000007,0.15,-0.006992173969598614,0,0.4,-0.024283303638751096,0.0006927162496910269,-0.0655390665443158,0.0006927162496910269,-0.11613553378545198,0.0006927162496910269,-0.12887144579173113,0.0006927162496910269,0.03402322673547293,-0.003429133679607288,False,,,,
2018-10-19,5761.0898,-0.002990514574343406,5820.056979999999,5835.8270250000005,5974.701414000001,6097.865694,6291.9202454999995,5814.930728801221,5873.0221826386805,-58.091453837459085,-56.58623135958359,-1.505222477875492,40.70411355738936,14.777399151690787,0.060044141721954984,0.08388654223292326,0.06647229445883755,-0.002990514574343406,-0.002990514574343406,-0.006026583759200399,-0.006026583759200399,-0.00927596278182452,-0.00927596278182452,-0.01889131849005976,-0.01889131849005976,-0.020850611087789073,-0.020850611087789073,-0.02720119863964965,-0.02720119863964965,-0.05875156328374043,-0.05875156328374043,-0.01280662101186948,-0.035752684393476744,-0.08436700161284647,-0.02324373711372223,-0.0504168551289051,0.9126984126984127,20.096000000000277,0.15,-0.006992173969598614,1,0.4,-0.024876236448576405,0.0,-0.06513607112916796,0.0,-0.11877874335341088,0.0,-0.13147656842921768,0.0,0.035752684393476744,-0.011043564851019094,False,,,,
2018-10-22,5766.0,0.0008523040206733778,5805.85097,5828.88203,5966.91321,6090.847696,6289.143445999999,5807.402924370264,5865.0946135543345,-57.69168918407013,-56.8073229244809,-0.8843662595892283,43.01396797821051,21.872176738406154,0.05228201102283962,0.08402807329280051,0.06643130649093726,0.0008523040206733778,0.0008523040206733778,-0.0018609079499718462,-0.0018609079499718462,-0.0014495260703847324,-0.0014495260703847324,-0.012414189994656044,-0.012414189994656044,-0.024045134544247393,-0.024045134544247393,-0.023522820429182967,-0.023522820429182967,-0.06326307871407177,-0.06326307871407177,-0.010788008691265238,-0.03367121372961946,-0.08318198662374718,-0.023132761470147135,-0.05123594950039552,0.9246031746031746,12.946100000000296,0.05,-0.0033246952218937142,0,0.4,-0.024045134544247393,0.0008523040206733558,-0.06326307871407177,0.0008523040206733558,-0.11802767493326816,0.0008523040206733558,-0.1307363224164409,0.0008523040206733558,0.03367121372961946,-0.0031945234564583203,False,,,,
2018-10-23,5770.52,0.0007839056538327949,5794.86498,5825.729025000001,5959.492614,6084.0187940000005,6286.378446,5801.728628313301,5858.0890866243835,-56.360458311082766,-56.71795000180128,0.3574916907185113,42.71292069502875,29.751742784489423,0.05287026021230664,0.07365881185752648,0.06654017675861358,0.0007839056538327949,0.0007839056538327949,-0.0013585318808152502,-0.0013585318808152502,-0.004399570739921477,-0.004399570739921477,-0.007654268598933034,-0.007654268598933034,-0.01868244941113406,-0.01868244941113406,-0.010809845569789922,-0.010809845569789922,-0.060413057303548956,-0.060413057303548956,-0.009476758147020082,-0.03170951392003845,-0.08205971855357168,-0.02244546602604435,-0.05199906986318907,0.8492063492063492,9.520120000000315,0.05,-0.0033246952218937142,0,0.4,-0.023280078007330913,0.0016368778004468348,-0.06252876534532172,0.0016368778004468348,-0.11733629184112421,0.0016368778004468348,-0.13005490170491157,0.0016368778004468348,0.03170951392003845,0.005362685133113332,False,,,,
2018-10-25,5768.54,-0.0003431233233747166,5784.516979999999,5819.780025,5952.287018,6077.494393999999,6283.602445,5796.6226854958695,5851.455820948503,-54.83313545263354,-56.34098709196773,1.5078516393341914,37.91189358829937,45.90758171960958,0.05340607621178659,0.06400500008239582,0.06625881809955264,-0.0003431233233747166,-0.0003431233233747166,0.001293192826121281,0.001293192826121281,-0.001421214350629696,-0.001421214350629696,-0.0010096512518309453,-0.0010096512518309453,-0.01762255578148586,-0.01762255578148586,-0.020208848547435987,-0.020208848547435987,-0.05878453140358286,-0.05878453140358286,-0.008804460783721815,-0.03086998618251107,-0.08196929221864552,-0.022261526132609618,-0.05272698740889239,0.8015873015873016,6.062120000000323,0.05,-0.002990514574343406,1,0.4,-0.023615213392971363,0.0012931928261212355,-0.06285043359092465,0.0012931928261212355,-0.11763915434608997,0.0012931928261212355,-0.13035340015819216,0.0012931928261212355,0.03086998618251107,0.0010598936296482009,False,,,,
2018-10-26,5831.96,0.010994116362199158,5783.86498,5817.91252,5946.666217999999,6071.829595,6281.010746000001,5802.059195419582,5850.011686063428,-47.95249064384643,-54.663287802343476,6.710797158497044,41.147542326140616,65.90257042474667,0.07873203170490689,0.0762866395604295,0.0702297598730559,0.010994116362199158,0.010994116362199158,0.011439472771418657,0.011439472771418657,0.009274224231500927,0.009274224231500927,0.006200806760501054,0.006200806760501054,-0.0011167290116604889,-0.0011167290116604889,-0.006363626961880864,-0.006363626961880864,-0.0459741534434811,-0.0459741534434811,0.0024145223826775894,-0.01928916367506796,-0.07149338922656266,-0.02165140824791447,-0.05323100716121612,0.8531746031746031,18.42210000000032,0.3,-0.002990514574343406,0,0.4,-0.01288072543473274,0.012301526700729487,-0.05254730220903884,0.012301526700729487,-0.1060595704712467,0.012301526700729487,-0.12079240424554051,0.012301526700729487,0.01928916367506796,0.01650582676982537,False,,,,
2018-10-29,5944.1802,0.019242278753626607,5796.78002,5822.01252,5943.815017999999,6067.261099,6278.936346500001,5823.92396535503,5856.9871315402115,-33.06316618518122,-50.34326347891103,17.28009729372981,54.745642414557146,90.6481062436533,0.12137088480764403,0.1029596163588672,0.08128072279346267,0.019242278753626607,0.019242278753626607,0.030094376243388732,0.030094376243388732,0.031780514860226594,0.031780514860226594,0.028983459557709645,0.028983459557709645,0.02220975720537144,0.02220975720537144,0.013987969868275218,0.013987969868275218,-0.02342140379180313,-0.02342140379180313,0.020983754256852675,6.143899143808434e-05,-0.05331414877085038,-0.02049230967503826,-0.05337230862147604,1.0,37.4100800000002,0.95,-0.0003431233233747166,0,0.4,0.0,0.03178051486022663,-0.0343161532922697,0.03178051486022663,-0.08885811953711781,0.03178051486022663,-0.10387444660572742,0.03178051486022663,6.143899143808434e-05,0.023326486217031928,False,,,,
2018-10-30,5964.3198,0.0033881207033394922,5815.77499,5829.35151,5941.429617999999,6062.954995,6276.9362465,5845.523324531179,5864.9376995742705,-19.41437504309124,-44.15748579174707,24.74311074865583,61.251391008534036,91.41966665238117,0.10994628542614374,0.09846300788628864,0.08160359980625007,0.0033881207033394922,0.0033881207033394922,0.03393922899035107,0.03393922899035107,0.034394693028095835,0.034394693028095835,0.03218030288506446,0.03218030288506446,0.03289531095348397,0.03289531095348397,0.025230561371301308,0.025230561371301308,-0.019605200863476946,-0.019605200863476946,0.023153225494888675,0.003852638753921028,-0.0498039862479588,-0.01886382827130526,-0.05345069876838061,0.996031746031746,40.45596000000023,1.0,-0.0003431233233747166,0,0.4,0.0,0.035276311783926796,-0.031044299858358756,0.035276311783926796,-0.0833628488809189,0.035276311783926796,-0.10083826506548076,0.035276311783926796,0.003852638753921028,0.01068555374811253,False,,,,
2018-10-31,5953.4702,-0.0018190842147667308,5831.52001,5836.638010000001,5939.47702,6058.394599,6274.8572985,5862.130536141767,5871.495662568769,-9.365126427001996,-37.19901391879806,27.833887491796062,60.84528286385094,94.11593123148779,0.11277403753342742,0.09851760852935913,0.0815729669401976,-0.0018190842147667308,-0.0018190842147667308,0.020835225207305852,0.020835225207305852,0.031704283149525336,0.031704283149525336,0.03339305698723871,0.03339305698723871,0.02716522717312908,0.02716522717312908,0.025092375860752192,0.025092375860752192,-0.016134239788893945,-0.016134239788893945,0.020017035457711923,0.002355961636501034,-0.05121823225793958,-0.017314489079376837,-0.053448271816503655,0.996031746031746,41.72188000000024,1.0,-0.0018190842147667308,1,0.4,-0.0018190842147666972,0.033393056987238774,-0.03280691187729463,0.033393056987238774,-0.08296132378688237,0.033393056987238774,-0.10247391598402238,0.033393056987238774,0.002355961636501034,-0.005730083780354889,False,,,,
2018-11-01,6114.1299,0.02698589135459195,5865.258,5851.653,5940.875018,6055.536795999999,6273.371597999999,5900.899669043034,5889.468569045157,11.431099997877027,-27.472991135463044,38.904091133340074,77.4207840942803,96.5676901742826,0.16010285501535768,0.13430618917953147,0.09914953494702694,0.02698589135459195,0.02698589135459195,0.02859094009296692,0.02859094009296692,0.05990942248818598,0.05990942248818598,0.060376326742975994,0.060376326742975994,0.05840306400657802,0.05840306400657802,0.0516526618141111,0.0516526618141111,0.011564731984057497,0.011564731984057497,0.04485517169251144,0.029163192538988403,-0.025383750270869726,-0.015018329409332726,-0.053001256948656074,1.0,73.45782000000017,1.0,-0.0018190842147667308,0,0.4,0.0,0.061280089749685934,-0.006706344282303127,0.061280089749685934,-0.058214217702636455,0.061280089749685934,-0.07825337459285493,0.061280089749685934,0.029163192538988403,0.03123783683344894,False,,,,
2018-11-02,6092.21,-0.0035851217358008336,5896.64199,5864.483495,5941.911816,6052.822695000001,6271.515148,5930.332027651798,5904.486452819589,25.845574832208513,-16.809277941928734,42.65485277413725,77.65721836896307,91.11695369594266,0.16489622137718052,0.13595508088772074,0.0990701445975448,-0.0035851217358008336,-0.0035851217358008336,0.02144254571996629,0.02144254571996629,0.044624791665237806,0.044624791665237806,0.0557471423719178,0.0557471423719178,0.054312876220925954,0.054312876220925954,0.0439731810958055,0.0439731810958055,0.008582239025386906,0.008582239025386906,0.038831468311601,0.025294583402481148,-0.028590403398320925,-0.013030876828482273,-0.052555614428374905,1.0,65.15780000000014,0.95,-0.0035851217358008336,1,0.4,-0.0035851217358008488,0.057475271432151656,-0.010267422957449727,0.057475271432151656,-0.061590634381218944,0.057475271432151656,-0.08155794845450318,0.057475271432151656,0.025294583402481148,-0.004090187785652066,False,,,,
2018-11-05,6062.0898,-0.0049440515018359665,5926.74199,5873.399485,5942.038416,6049.894394,6269.527296000001,5950.602454166906,5916.160774832953,34.44167933395238,-6.559086486752512,41.00076582070489,79.32565597803759,85.00230844740824,0.16792696895952813,0.13621657597142617,0.09956794269326609,-0.0049440515018359665,-0.0049440515018359665,0.018244754126761187,0.018244754126761187,0.019836141575923172,0.019836141575923172,0.05088805833018406,0.05088805833018406,0.05224705922827311,0.05224705922827311,0.030307065028034597,0.030307065028034597,0.001045285845056032,0.001045285845056032,0.03212625251898728,0.02020373743743218,-0.0330866245900784,-0.01155141151817158,-0.05223501941030559,1.0,48.73780000000024,0.9,-0.0049440515018359665,2,0.4,-0.008511448211134698,0.0522470592282731,-0.015160711791392962,0.0522470592282731,-0.06623017861464345,0.0522470592282731,-0.08609877325879603,0.0522470592282731,0.02020373743743218,-0.002065816992652847,False,,,,
2018-11-07,5987.21,-0.012352142985410652,5948.86299,5877.35698,5940.7288180000005,6046.240395,6266.889696000001,5956.234384295074,5921.423680400883,34.81070389419074,1.7148715894361377,33.0958323047546,67.57940938747967,68.01926232917705,0.18914355782245457,0.14436291484289585,0.10189777296010062,-0.012352142985410652,-0.012352142985410652,-0.020758456571228545,-0.020758456571228545,0.0038378559110796573,0.0038378559110796573,0.026620552953038112,0.026620552953038112,0.03836455081512313,0.03836455081512313,0.01339693548479648,0.01339693548479648,-0.010818314019358621,-0.010818314019358621,0.018690887821484765,0.007824154817362601,-0.044628150417026426,-0.010667350747939987,-0.05204509634311594,1.0,59.6858400000001,0.9,-0.012352142985410652,3,0.4,-0.020758456571228535,0.03924955309670755,-0.02513043206130149,0.03924955309670755,-0.07776423696385677,0.03924955309670755,-0.09738741188604562,0.03924955309670755,0.007824154817362601,-0.013882508413149974,False,,,,
2018-11-08,5930.5898,-0.009456858870826368,5964.86997,5879.867475,5938.457812,6042.060995,6263.840096,5952.289063634294,5922.10265222304,30.186411411253175,7.409179553799546,22.77723185745363,63.236040620715784,48.188859480588924,0.20041927798921091,0.14768122291970928,0.10350173870276347,-0.009456858870826368,-0.009456858870826368,-0.026528993583609273,-0.026528993583609273,-0.003843203918279414,-0.003843203918279414,-0.0022863371470468463,-0.0022863371470468463,0.027739233206019343,0.027739233206019343,0.00853854697381018,0.00853854697381018,-0.01878684115876139,-0.01878684115876139,0.008626440173296546,-0.001324925131925802,-0.05320223551249482,-0.009866254649751756,-0.051946135120496575,1.0,68.83996000000006,0.95,-0.012352142985410652,4,0.7,-0.030019005647884612,0.029421516741502625,-0.0323439106498123,0.029421516741502625,-0.08648569042051844,0.029421516741502625,-0.10592329174687061,0.029421516741502625,0.001324925131925802,-0.01062531760910379,False,,,,
2018-11-09,5978.6299,0.008100391633897974,5985.87896,5885.19797,5937.82581,6038.468495,6261.0975450000005,5956.341499998248,5926.289855762075,30.05164423617316,11.93767249027427,18.11397174589889,65.95543563988096,51.775052437827235,0.20117922939869742,0.14991798333278464,0.10495693357648764,0.008100391633897974,0.008100391633897974,-0.013767512978775098,-0.013767512978775098,-0.022161779716194818,-0.022161779716194818,0.0023992844917537504,0.0023992844917537504,0.036419943347883565,0.036419943347883565,0.01815557508319099,0.01815557508319099,-0.00525771892257032,-0.00525771892257032,0.015875749715858707,0.006871890706406497,-0.04511471718334339,-0.008863149860571627,-0.05163179980451817,1.0,46.316040000000065,0.75,-0.012352142985410652,0,0.4,-0.022161779716194777,0.03776023418346997,-0.024375016318537873,0.03776023418346997,-0.0790858667497548,0.03776023418346997,-0.098680920259274,0.03776023418346997,0.006871890706406497,0.008680710141864223,False,,,,
2018-11-12,5980.9399,0.000386376149492218,6000.7769499999995,5892.320965,5936.55121,6034.966893,6258.4874445,5960.125869229287,5930.338007187106,29.787862042180677,15.507710400655553,14.280151641525125,67.94432486852739,53.48114395574719,0.19735556899643994,0.14787705290763656,0.10486872784126522,0.000386376149492218,0.000386376149492218,-0.0010472490525637035,-0.0010472490525637035,-0.018264324440556035,-0.018264324440556035,0.004614065255588384,0.004614065255588384,0.025545425551615653,0.025545425551615653,0.02440016922212651,0.02440016922212651,-0.010543172919996735,-0.010543172919996735,0.015039733158867462,0.007477184720520702,-0.04434738376664955,-0.007450494981917244,-0.051439942534824395,0.996031746031746,42.394060000000174,0.7,-0.012352142985410652,0,0.4,-0.021783966349815304,0.03816119998684981,-0.023998058093994728,0.03816119998684981,-0.0787300474929367,0.03816119998684981,-0.09833267206377999,0.03816119998684981,0.007477184720520702,-0.010874517796267913,False,,,,
2018-11-13,5993.54,0.002106709014079833,6005.71293,5901.246475,5934.888406,6031.797195,6255.9739945,5965.266504732474,5935.019636284358,30.246868448115492,18.455542010147543,11.79132643796795,68.34173438460664,25.538611457818988,0.17428035714099752,0.14657804573028446,0.10465853443752078,0.002106709014079833,0.002106709014079833,0.010614492339362291,0.010614492339362291,-0.011307948621942177,-0.011307948621942177,-0.019723149814007024,-0.019723149814007024,0.008303886884182932,0.008303886884182932,0.030698071401112914,0.030698071401112914,-0.013681845557710903,-0.013681845557710903,0.0156396661944204,0.00988250999643142,-0.04194934229757373,-0.005668502707816561,-0.051324636065029294,0.9880952380952381,38.89004000000004,0.55,-0.012352142985410652,0,0.4,-0.01972314981400705,0.04034830354493003,-0.021941906005221938,0.04034830354493003,-0.07678919977958919,0.04034830354493003,-0.0964331213763155,0.04034830354493003,0.00988250999643142,-0.01724153866743272,False,,,,
2018-11-14,5947.3599,-0.007704979027419401,6004.01694,5909.895965000001,5932.230407999999,6028.613493999999,6253.3426935,5962.511642465939,5935.933729892924,26.577912573015055,20.080016122721048,6.497896450294007,63.35770867143141,23.250261771768734,0.17865394655096967,0.14714992472935537,0.10577178234626505,-0.007704979027419401,-0.007704979027419401,-0.005230295322344647,-0.005230295322344647,-0.0066558714326038215,-0.0066558714326038215,-0.023776281513605002,-0.023776281513605002,-0.002843559797045092,-0.002843559797045092,0.02995821137270016,0.02995821137270016,-0.021857602203116278,-0.021857602203116278,0.006339186886177236,0.002550388464277758,-0.04893107710505797,-0.003764931815507263,-0.05135050184180352,0.9880952380952381,33.15010000000002,0.45,-0.009456858870826368,1,0.4,-0.027276162385754928,0.032332441684904935,-0.029477823107049547,0.032332441684904935,-0.08109855150836257,0.032332441684904935,-0.10217690884402918,0.032332441684904935,0.002550388464277758,-0.011147446681228024,False,,,,
