date,close,rsi_7,rsi_14,rsi_21,rsi_slope,macd,macd_hist,macd_acceleration,macd_divergence,momentum_3,momentum_5,momentum_10,momentum_20,momentum_acceleration,volatility_10,volatility_20,volatility_60,vol_regime,vol_spike,vol_cluster,price_vs_sma20,price_vs_sma50,price_vs_sma200,trend_strength,local_dd_10,local_dd_20,local_dd_60,local_dd_120,below_sma50,below_all_ma,negative_momentum_10,negative_momentum_20,rsi_oversold,rsi_below_50,macd_bearish,macd_declining,return_5d,return_10d,vol_adjusted_return_5,vol_adjusted_return_10,consecutive_red_days,extreme_moves,will_have_drawdown
2016-11-28,6238.8701,8.37192330034803,5.916171035408041,19.819762070162554,-3.209423203705181,-57.76542677588441,-12.56718308970349,1.2839679117594045,-0.784695593959612,-0.0006103307999022478,-0.005798915289531026,-0.027545355222056034,-0.02894697885636266,-0.001277564509158502,0.05262550877261754,0.04918257304421018,0.04462786182611721,0,0,1,-0.01902567692823725,-0.030840309744736394,-0.02542006090059159,0.04986598667297364,-0.026113942639149137,-0.03197844111055776,-0.053484776292636156,-0.05525484134053448,1,1,1,1,1,1,1,0,-0.005798915289531026,-0.027545355222056034,-0.11019000547017664,-0.5600519343581655,9.0,0,False
2022-06-10,7898.79,39.239296271248904,25.619564375627547,57.061082150393005,1.3566313572880095,-198.27240402996813,15.446694778702124,5.421572665778115,0.8191535916291817,0.03507476658207587,-0.019364922896619063,-0.050118129290741664,0.018591484578335482,0.00258287180906136,0.24576314117328124,0.3272895652120626,0.4916076225194586,0,0,0,-0.02982176813460874,-0.08243385105974758,-0.2174559643702655,0.11225561919435632,-0.04039931529413445,-0.06793331355790584,-0.31777241892771946,-0.41326985772957103,1,1,1,0,1,1,0,0,-0.019364922896619063,-0.050118129290741664,-0.07879474525522993,-0.15313038204528884,6.0,0,True
2017-06-01,6693.6802,51.510795103657806,53.73727186231429,59.3229088453248,-3.2706659032569205,65.96473231413165,-20.142849567269693,1.095746590803131,-0.9278075545334316,0.002128944555398249,-0.003167558859930253,-0.0006300034433182056,0.012941574872836759,0.006271122722077527,0.05482038028492606,0.06151609450069093,0.07665064913457786,0,0,0,0.0023657478470735277,0.04270630372247419,0.0528395997459564,0.04507205156954772,-0.005346480941192317,-0.005346480941192317,-0.005346480941192317,-0.005346480941192317,0,0,1,0,0,0,1,0,-0.003167558859930253,-0.0006300034433182056,-0.05777962618721622,-0.010241111815044023,5.0,0,False
2012-04-10,5392.3398,41.552200862688444,46.14367454391174,42.50540633640011,-1.4001236536067676,-17.240985650512812,2.0508039595627174,-1.1824981679074575,0.17985171145222512,-0.0015868436397998842,-0.0011781354334142735,-0.007111118476291534,-0.011716832194887838,-0.005412586695646149,0.04493762160722916,0.08270125418637672,0.10015101158464654,0,0,0,-0.0037885260485608662,0.004241134934326859,0.02382426665191683,0.046386797121123736,-0.006020313364055347,-0.010481809206783845,-0.031690091584384676,-0.050698987869301854,0,0,1,1,0,1,0,1,-0.0011781354334142735,-0.007111118476291534,-0.02621654584137823,-0.08598457860974393,7.0,0,False
2021-04-30,7208.2002,38.70010742223794,45.99275725088102,53.665692214371205,-1.533361413671403,-15.565931886967519,-24.443064475439762,-0.3611954324331954,0.6597975050612431,0.020023489888533863,-0.016336171805162114,-0.05705887275434851,0.011295426867546476,-0.011866102833340775,0.2397509970907604,0.2037055262619329,0.30532244424073623,0,0,0,-0.016255258211336783,-0.014032031957170924,0.12627569606640165,0.03028729016850771,-0.05162370852774748,-0.05705887275434855,-0.182002702720553,-0.182002702720553,1,1,1,0,0,1,1,1,-0.016336171805162114,-0.05705887275434851,-0.06813779239960992,-0.280103312355247,8.0,0,False
2022-03-28,10142.29,43.56746705942857,35.10467868177993,39.26078594650027,0.5645042393774954,-406.17961435757024,32.35354733368081,-11.430850485055828,-0.4200668795022002,-0.03017075276754877,-0.02681414044103947,-0.050121470836696935,-0.04830229754012583,-0.013206638857905295,0.22187198746098155,0.4390675747451804,0.3347066205182842,1,1,1,-0.05001225853782682,-0.1443501449239634,0.011057097418073944,0.1943624034617902,-0.04003403607672687,-0.12399874243604644,-0.24662039949815737,-0.24662039949815737,1,1,1,1,0,1,0,1,-0.02681414044103947,-0.050121470836696935,-0.12085356017372322,-0.11415408371183394,6.0,1,True
2013-04-18,5891.8301,92.7021755076947,79.70787372034549,77.92363575699648,3.5191971570053795,37.02638272660624,15.091818598132345,1.296431831476955,0.9248466209489487,0.008895765133800193,0.016832111448565445,0.028517194695365733,0.03220392158401686,-0.00021560383051677512,0.030025564774610762,0.046526929794914074,0.06569956029619324,0,0,0,0.020407276637475803,0.024767909603915395,0.07183918315622805,0.0451751862413912,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.016832111448565445,0.028517194695365733,0.5605739975555909,0.6129048685609675,1.0,0,False
2023-04-21,9260.41,37.375657095585765,51.989393826724836,33.219556515402815,2.0562635125768214,-6.174120718120321,-14.814352075629106,-2.0119037853597277,-0.8600947036019919,-0.00910809766808307,-0.01644879387548759,0.002541970113446812,-0.045314619854102456,0.004896532858243319,0.09909223590287539,0.11444358945796798,0.16538084110895887,0,0,0,-0.007817696823618703,-0.0019571336072561466,0.05381542604951388,0.00977483043087485,-0.01644879387548759,-0.03581888774242724,-0.0456609381376578,-0.0456609381376578,1,1,0,1,0,0,1,1,-0.01644879387548759,0.002541970113446812,-0.1659931046313757,0.022211361196593747,6.0,0,True
2012-05-02,5417.1699,10.008006403721865,50.64616865065964,50.072525016233136,-1.5501805461482059,-1.6938764396727493,-0.15420848418651212,-1.5836770381100038,0.9352396002410898,-0.00511292009061215,-0.004476663896979871,-0.0032438913389228885,0.000947868086710324,-0.00037357401831072945,0.1291414788630751,0.09706714340951246,0.10015101158464654,0,0,0,-0.0023841286285446756,0.004241134934326859,0.02382426665191683,0.046386797121123736,-0.018401059723955542,-0.018401059723955542,-0.031690091584384676,-0.050698987869301854,0,0,1,0,0,0,1,1,-0.004476663896979871,-0.0032438913389228885,-0.0346645343684808,-0.03341870180041987,8.0,0,True
2015-11-13,7001.8101,50.59958180161313,35.7760577762747,38.996683788538576,-6.20585634467123,-23.047110147892454,0.005962014170606267,-1.0078207450118342,0.7694751463236454,-0.006865029552311275,-0.002220198646217475,-0.00966316050289262,-0.0054698793654232025,0.0027048391240644953,0.05057514476972916,0.04301976909732891,0.07232461490244554,0,0,0,-0.00537589165668259,-0.012295954195453235,-0.021363553472509626,0.017671845852135826,-0.008169142769722398,-0.013007968971579702,-0.06627340890847343,-0.06627340890847343,1,1,1,1,0,1,0,1,-0.002220198646217475,-0.00966316050289262,-0.043898139257666564,-0.224616172738125,7.0,0,False
2015-02-11,7359.4102,48.83802632136915,49.53414047801606,47.14136032350591,7.633372286279504,-30.709772088644968,-3.5665913767643254,13.25390484597801,-0.9534271485114274,0.027455963142647866,0.05133528782131469,0.005922584144479215,-0.018430576246634356,0.0020649879240091096,0.23757984613808772,0.19239889447950007,0.140263833273485,1,1,1,0.003826689410873375,0.009341598941845327,0.06335726524794401,0.013168288352718702,-0.004851709669262423,-0.03239397027949227,-0.03239397027949227,-0.03239397027949227,0,0,0,1,0,1,1,0,0.05133528782131469,0.005922584144479215,0.2160750273255504,0.030782678756147954,3.0,0,False
2016-09-26,6478.9399,43.85782509151194,33.92826892352625,29.485251162887877,4.223274751081307,-13.921117140218485,-5.810902734040406,2.359268500891808,-0.9899304760296498,0.0042361519719287255,0.004418303316026551,-0.0035297735961423715,-0.016809556110966906,0.0008909529580264364,0.04152590335678789,0.0376208523479922,0.05717888033067326,0,0,0,-0.0034050637718381236,-0.002102686024069071,0.002564602146509893,0.0055077497959071945,-0.0044790254738033015,-0.01098630538394496,-0.018901338598051296,-0.034204877976937546,1,1,1,1,0,1,1,0,0.004418303316026551,-0.0035297735961423715,0.10639616631333397,-0.09382242967445881,6.0,0,False
2017-04-26,6516.2598,82.92887363063593,84.8860009436399,84.91840086799264,-2.0506949667525616,115.62220749049993,25.93230411678894,-4.794289019709339,0.9893840157224201,-0.00295005462440745,0.010774337990145044,0.03548737212634112,0.0867171008264156,-0.003349179319729778,0.11250311678389296,0.09049981551524923,0.07396285030309777,1,1,1,0.03847724151203838,0.05700755714406422,0.030546560482842263,0.0954847986561026,-0.0029500546244074933,-0.0029500546244074933,-0.0029500546244074933,-0.0029500546244074933,0,0,0,0,0,0,0,1,0.010774337990145044,0.03548737212634112,0.09576838873230983,0.39212212535655616,3.0,0,False
2017-01-25,6127.0801,0.0,41.015183327420786,37.42888479676663,0.4952103112218077,-30.734199233856998,0.46176559712762,-1.7629080322378137,0.5443956417585427,-0.006134698148140272,-0.009607970232052954,-0.004620227048242942,-0.014393812423690644,-0.0015957285093141094,0.05262398519872202,0.050570378452157005,0.05263917144712866,0,0,0,-0.008426384221684107,-0.01994309808671508,-0.044581685179272565,0.028369482308399186,-0.014577706471899399,-0.01899382135898079,-0.049323750170326565,-0.07218307667701658,1,1,1,1,0,1,0,1,-0.009607970232052954,-0.004620227048242942,-0.1825743075417773,-0.0913605124015732,8.0,0,False
2024-12-20,14810.7,99.99999999924374,99.99999999911492,91.48667779787948,5.130046328686176e-12,479.2758722687013,87.03313164533745,-0.25239488963057966,0.9332281174003073,0.02026940452424353,0.04261496028958134,0.08795250551479894,0.13454831254447774,0.007207841845804364,0.08932634165479961,0.10670955170946786,0.1098110473885798,0,0,1,0.07634567464116278,0.12982445615787805,0.2326582707934977,0.20617013079904084,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.04261496028958134,0.08795250551479894,0.4770651348191286,0.8242156385271072,0.0,0,False
2016-02-09,6372.71,66.20237360950796,61.91879270002121,27.81795603773662,6.392436832629851,-88.34909389092172,22.08046282795307,-0.7005099904622654,-0.2511435751862739,-0.004699475376381379,0.001497647355641396,0.0028135921367904437,-0.05256543148859194,-0.00022922659008850488,0.07106010786650054,0.13667744944559337,0.09107305476955979,1,0,1,-0.002793737179255217,-0.04497046799663041,-0.09334034229691575,0.04776420517588563,-0.008286699574849517,-0.041743827116404265,-0.09681764600154324,-0.15016707118136743,1,1,0,1,0,0,0,1,0.001497647355641396,0.0028135921367904437,0.0210754856011387,0.020585484750545335,5.0,0,False
2025-11-19,23029.86,19.964419594459983,57.98899987304858,59.66669595463545,-4.037905742525626,305.5109928770071,-75.10391183858462,-21.427828384849988,-0.6212758107036381,-0.018324577201376813,-0.026620794008377135,0.0033271628845983336,0.010807764525567087,-0.0020526492341317315,0.11115048802717604,0.08318871353562679,0.08619948787155578,0,0,0,-0.0022965730238544294,0.03835700570249306,0.2380041080698556,0.04065357872634749,-0.026620794008377118,-0.026620794008377118,-0.026620794008377118,-0.026620794008377118,0,0,0,0,0,0,1,1,-0.026620794008377135,0.0033271628845983336,-0.23950011359153797,0.039994883299765714,5.0,0,True
2020-11-25,6141.79,67.36252259387962,70.31512321424786,77.37041311467611,-3.201641097026986,84.56525534332741,-3.0295610312482353,1.4687171473620992,0.8189723291247836,0.009332785538208599,0.0054958398520079665,0.007192571669646153,0.08124779346256839,0.008542645221661038,0.07343711295384207,0.15043738629266415,0.23877535776430595,0,0,0,0.02280540354945937,0.04560437837080654,0.11457506736088123,0.06840978192026591,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0054958398520079665,0.007192571669646153,0.07483634356811779,0.04781074728928334,6.0,0,False
2019-10-17,5860.0898,82.20920398589985,62.64883502988044,55.83238751817495,-0.27057772282451337,10.764839144225334,16.463954696326724,0.22220804552659246,0.3526546167354365,-0.001703551451631924,0.00785112595281956,0.03216024658740646,0.008440795451416516,0.007819846629540939,0.07605657112408108,0.07761667591969831,0.08946595746822947,0,0,0,0.015116483736598922,0.004901550672675551,0.028786108925831458,0.020018034409274472,-0.0017035514516319666,-0.0017035514516319666,-0.022536428391499,-0.022536428391499,0,0,0,0,0,0,0,0,0.00785112595281956,0.03216024658740646,0.10322609356024734,0.41434178756754847,3.0,0,False
2023-07-25,11069.44,93.23757792159839,96.16541430957164,94.82298604202687,-0.08303319012574752,481.7974793857102,41.31916850652243,-14.874622143957197,0.9735989623671031,0.003864211201224599,0.025321251158986646,0.07305582402157484,0.1892559737082704,-0.0028486492479122827,0.10123776948091855,0.23768545836749383,0.19331526212553857,0,0,1,0.0680333553945898,0.16919816684955796,0.22319837564410622,0.23723152224414776,-0.0033403742299582375,-0.0033403742299582375,-0.0033403742299582375,-0.0033403742299582375,0,0,0,0,0,0,0,1,0.025321251158986646,0.07305582402157484,0.25011417354059395,0.3073621632605638,2.0,0,False
2017-11-07,6595.8901,23.883562015458878,49.987160351693575,61.62549535493859,-4.924206822246488,32.79140895891487,-4.186965753283516,-1.9984762915503111,0.5037975453973935,-0.00427373858658453,-0.0017027034132361951,0.0038550746990351215,0.010237370221927167,-0.0007123023433559528,0.03808872351378932,0.055503618472440494,0.04754589341761581,0,0,1,0.0005928512819437532,0.016970537962668453,0.02535178953934438,0.017563389244612204,-0.00562475108168763,-0.00562475108168763,-0.00562475108168763,-0.025162056576392797,0,0,0,0,0,1,1,1,-0.0017027034132361951,0.0038550746990351215,-0.04470243562203277,0.06945502563807852,5.0,0,False
2013-05-06,6121.1699,94.58550007012082,90.98969264029759,91.3432847041222,0.9195332860062896,73.87288698398334,18.81523449543875,6.388199755971293,0.9946990053357053,0.028216805245873333,0.026668143086630236,0.038925053185087544,0.06855228120065981,0.014276562859623088,0.09805535747735337,0.07107181010318366,0.07182060599102047,0,0,0,0.040248369543453275,0.059609380846418196,0.10376323527889213,0.09985775038987146,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.026668143086630236,0.038925053185087544,0.27196750697974253,0.5476785444191115,3.0,1,False
2017-06-28,6697.0801,40.7376020117063,56.29317516222459,49.87969049370563,-1.1067922519145057,25.85550483115003,-5.668359665039507,-0.8393771992624828,-0.9176948043259756,-0.0026285345799458293,-0.0012482532492748,0.0073220926436750045,0.0026379527686370974,0.0013143784843403505,0.05129266592015547,0.0432133946488973,0.07374907425544544,0,0,0,0.0015304823828749966,0.010098343515812333,0.05141193313453981,0.01162882589868733,-0.005076308263695431,-0.005076308263695431,-0.005076308263695431,-0.005076308263695431,0,0,0,0,0,0,1,1,-0.0012482532492748,0.0073220926436750045,-0.02433542674095181,0.1694364274488765,4.0,0,False
2020-07-07,5081.7798,21.54460228416218,67.72752840963105,75.08413488099693,-5.938376043128419,40.16155830475691,4.539240284649587,-3.9642902156323245,0.9523872480617602,-0.005335679501432655,-0.013164206454682859,-0.0002537836486132816,0.03427580185746648,-0.006079583708060388,0.09247707145401614,0.0835225085808816,0.2882367001296639,0,0,0,0.00807542882866484,0.02448367955267228,-0.105536922929078,0.03255910838133712,-0.015797940953103183,-0.015797940953103183,-0.1324023059226027,-0.18236657372293533,0,0,1,0,0,0,0,1,-0.013164206454682859,-0.0002537836486132816,-0.1423494915897834,-0.003038469682670542,5.0,0,False
2018-11-12,5980.9399,53.48114395574719,67.94432486852739,57.072172454683,-2.4386635966619177,29.787862042180677,14.280151641525125,-3.833820104373766,0.9167761077151649,-0.0010472490525637035,-0.018264324440556035,0.025545425551615653,0.02440016922212651,-0.010874517796267913,0.19735556899643994,0.14787705290763656,0.10486872784126522,1,1,1,0.015039733158864909,0.007477184720519441,-0.044347383766642455,0.02251691787938435,-0.021783966349815304,-0.021783966349815304,-0.023998058093994728,-0.0787300474929367,0,0,0,0,0,0,0,1,-0.018264324440556035,0.025545425551615653,-0.09254480118614901,0.17274656414073236,5.0,0,False
2014-09-29,7238.1602,68.0527370426785,72.27920399046877,80.21978479798994,-3.6837255862069522,76.14420000854625,-6.152992963135915,-1.858085698774687,0.6050616356555324,-0.002242767460909567,-0.0025150176873959262,0.008807005219338748,0.029011628483901486,0.006724934870800503,0.034091552575974786,0.046558091702165856,0.0530148602830171,0,0,0,0.00947912132022847,0.03321322883177139,0.13988330178400415,0.04269235015199986,-0.0030961319787768246,-0.0030961319787768246,-0.0030961319787768246,-0.0030961319787768246,0,0,0,0,0,0,1,1,-0.0025150176873959262,0.008807005219338748,-0.07377029577915128,0.18915758227579554,2.0,0,False
2014-03-26,5950.9702,71.75950686130332,46.895873547311126,58.43396832455797,0.5447223450830888,-20.38121404978301,8.718422346283404,1.1893057044624804,0.9603419539367041,0.002206195113631626,0.006583232773174519,0.002940952419474341,0.019714167084438516,0.0015598600484165726,0.047113252866311996,0.06268452868268994,0.07810737605311795,0,0,0,0.003652647750218912,-0.015140597607175496,-0.004529308690267484,0.01879324535739441,-0.0003039924305616849,-0.0025292906452618444,-0.04870168230380767,-0.04870168230380767,1,0,0,0,0,1,0,0,0.006583232773174519,0.002940952419474341,0.13972911322301185,0.04691597058008796,5.0,0,False
2017-10-02,6470.96,59.837951695507535,75.30563867299787,66.90552203198834,1.5862175544556352,-2.981228885028031,11.708206295508539,1.5528652318835618,0.986985326037073,0.008020879978537732,0.00918427307201175,0.009565280624765471,0.012552505263787817,0.003909199486249015,0.04312195736074428,0.036956132465618866,0.043589809419292275,0,0,0,0.009874311953226998,-0.00021515700581948,0.011737798580220461,0.010089468959046478,0.0,0.0,-0.043626069758738756,-0.043626069758738756,1,0,0,0,0,0,0,0,0.00918427307201175,0.009565280624765471,0.21297873879986684,0.2588209632785777,4.0,0,False
2017-10-24,6590.5,37.76194900173674,69.66637250690695,67.25791875534398,-1.2162574090175022,37.92863364087225,3.980123802761952,-0.8490533469850519,0.9620632744474897,0.005345162658303204,-0.0008247346219756313,0.011458262064699687,0.02539810200297188,0.005100476280924582,0.07023678443854563,0.05499916659405992,0.0500359162535828,0,0,1,0.01054591254966428,0.020905792975903968,0.027462995821204376,0.03145170552556825,-0.006302459367111206,-0.006302459367111206,-0.011778259625531627,-0.02595868507068005,0,0,0,0,0,0,0,1,-0.0008247346219756313,0.011458262064699687,-0.011742036406305367,0.20833140650772486,4.0,0,False
2023-09-04,11374.64,48.981702615147775,49.23852591031296,43.75998942417711,4.600880234530923,76.11939903900202,-64.80566194077878,21.084008406192595,-0.9944626477325285,0.018722700726069963,0.014948546056922751,-0.002567538179854001,-0.02225209760424851,0.020999528666874823,0.14187871676969996,0.14397951987854762,0.1889838215573278,0,0,0,-0.0003393680617784978,0.048888066923956926,0.2151244442682049,0.049227434985735424,-0.000951212378584277,-0.029816908928696317,-0.029816908928696317,-0.029816908928696317,0,0,1,1,0,1,1,0,0.014948546056922751,-0.002567538179854001,0.10536069846535798,-0.01783253861022175,7.0,0,False
2021-09-07,9092.7402,61.1830946017741,74.73693544153149,72.89439168103746,-2.9561613111106375,311.44702338101524,45.76723189752062,-23.27792895403323,0.9554948449049232,-0.02605407112836189,0.01057399798052816,0.049006972836553864,0.12661076768098112,-0.039231275759166406,0.19628385460500322,0.22622038635387468,0.15603441750815103,0,0,1,0.05257103794860474,0.10290570458238694,0.21903914600432067,0.1554767425309917,-0.026054071128361878,-0.026054071128361878,-0.026054071128361878,-0.026054071128361878,0,0,0,0,0,0,0,1,0.01057399798052816,0.049006972836553864,0.053870676888478755,0.2166328021696985,4.0,0,True
2013-11-27,5744.6699,8.626479641304513,20.992434530016723,26.816263401089856,0.27043769676632634,-34.71376144329406,-10.56054786561857,-0.060024170000215094,-0.9843558229365724,-0.008294945783847818,-0.008433528727167405,-0.012271253292618356,-0.031972899345582895,-0.0011183569062428456,0.03942210094910324,0.048233492737082495,0.0836483163263719,0,0,0,-0.01634966851707097,-0.018506397605195457,-0.034902487052827114,0.034856066122266424,-0.014475755551101983,-0.03525837021911779,-0.03879185473769322,-0.1055872357271,1,1,1,1,1,1,1,1,-0.008433528727167405,-0.012271253292618356,-0.21392352514469673,-0.2544082584118121,7.0,0,False
2013-09-13,5749.46,50.805040330917166,38.78309158963322,27.35092748164574,6.527745286842449,-99.71305435832801,-1.7016967599315933,7.354772512137416,-0.9501555772770043,0.014491815114139994,0.01354217765375254,-0.014497672281986396,-0.07566439324666163,-0.000667754887657801,0.12830211351454554,0.17157557824112177,0.1272941094441151,1,1,1,-0.017014765297483418,-0.039483932608986236,-0.023510864143581695,0.05649869790646965,-0.005751653002336118,-0.0776084874406606,-0.0776084874406606,-0.11394778560225943,1,1,1,1,0,1,1,0,0.01354217765375254,-0.014497672281986396,0.10554831666043149,-0.08449680271401833,6.0,0,False
2017-04-19,6446.7998,85.30139159598107,91.00842364741239,79.82288104921619,1.4822273509827244,85.04120223475002,39.3997231228592,0.7268565357920522,0.9017768213005827,0.006842053264426218,0.024449605819372167,0.06348791085837058,0.06596735581521185,0.006835644093216686,0.10136958300213122,0.09571508815766729,0.07196010614155232,1,1,1,0.048292696188784075,0.05258652392683871,0.020046825522489622,0.10087922011562278,0.0,0.0,0.0,-0.00011322165583483972,0,0,0,0,0,0,0,0,0.024449605819372167,0.06348791085837058,0.24119034433153191,0.6632940405357018,1.0,1,False
2015-11-05,7017.3901,22.750770391523005,46.7431058330157,37.978749038257206,2.501550188057426,-26.252628271540743,-0.9640626909065624,0.07248491508944355,0.7829899066659156,-0.001661628114718816,-0.007459523480608188,-0.0054253955389834685,-0.009605614051172107,-7.266022306751108e-05,0.04008190364608027,0.03927563218297592,0.07648041265801324,0,0,0,-0.0050241445749506855,-0.013805272842986051,-0.020922663569665826,0.018829417417936735,-0.010811774612720594,-0.011635197183098646,-0.06419573755186152,-0.06419573755186152,1,1,1,1,0,1,1,0,-0.007459523480608188,-0.0054253955389834685,-0.18610237288379827,-0.13813291103240402,4.0,0,False
2020-11-18,6108.2202,45.77860355629746,91.32260983120783,57.05558153317059,5.054012675070921,100.38102823427016,12.195239294584397,-3.4574709243148334,0.6291631409772002,0.004241782123591831,0.0016874578197041412,0.03425551577130315,0.029319760103669656,-0.01120878760677102,0.10512798842564927,0.23279430755656505,0.23845835180447908,1,0,1,0.033289864941647,0.05218439512264419,0.10791798799252497,0.08547426006429118,-0.0010270340992722627,-0.0010270340992722627,-0.0010270340992722627,-0.0010270340992722627,0,0,0,0,0,0,0,1,0.0016874578197041412,0.03425551577130315,0.016051308444745168,0.1471486523111282,5.0,0,False
2020-03-19,4571.6299,7.316818475546171,8.880351263002211,10.124931161894352,-0.6920306450403421,-265.1263361549518,-93.28186754804372,-20.755608092921904,-0.9218888058124475,-0.1216039327353916,-0.14439422708316685,-0.18260408127783123,-0.21949873557778277,-0.04266789960704798,0.3754565260046785,0.29610751996940926,0.20260189549376093,1,1,1,-0.16859321202877336,-0.2089713913542456,-0.20908971543086344,0.377564603383019,-0.18631254442760345,-0.21823482867602467,-0.25737006172839505,-0.26444718859961736,1,1,1,1,1,1,1,1,-0.14439422708316685,-0.18260408127783123,-0.38458205544498153,-0.616679591984371,7.0,1,True
2020-12-08,6564.0,99.999999998173,89.54359566425148,84.54073501181782,1.9809174740675781,145.30056250112284,29.146373013294607,6.1530583441576425,0.5652147231069661,0.03207706200553573,0.03902517784046111,0.07824677862276208,0.07679106616439824,0.012093059507082726,0.06988666017679303,0.08843381937552365,0.23993327116357963,0,0,0,0.05833285629887175,0.09676886538739936,0.18870910125622428,0.15510172168627112,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.03902517784046111,0.07824677862276208,0.5583986892927896,0.884796047250351,0.0,0,False
2019-04-09,5583.6602,57.95974933474508,48.62532226954669,35.367554798121304,-0.5775371173157164,-44.64292931487307,16.944886710796823,-1.837800249935782,0.5862445311025697,-0.012341180050299272,0.0009375397401227836,0.012692067269334917,-0.017013116103484438,0.0007944131254591369,0.0795657603544555,0.07430190807296494,0.058311733852464576,0,0,1,-0.00012254079216907554,-0.03140768446448329,-0.0638940103143702,0.03153022525665237,-0.012341180050299291,-0.012341180050299291,-0.06894307486021496,-0.08676127407760827,1,1,0,1,0,1,0,1,0.0009375397401227836,0.012692067269334917,0.011783057849109527,0.17081521569615277,4.0,0,False
2020-11-05,6004.1099,81.99463567910185,54.246561370978625,66.16870499012072,2.4961482830411463,42.96933812678799,7.640974553265359,14.052697329917514,-0.8425725681988184,0.05084899396089693,0.0721241537043622,0.056193236479747055,0.08119427715112049,0.060965515275816506,0.22583329694410958,0.2591652480534948,0.23848754162966423,1,0,1,0.03362106089482713,0.05921277187659745,0.08872701772833189,0.09283383277142458,0.0,0.0,-0.00761300934705974,-0.00761300934705974,0,0,0,0,0,0,0,0,0.0721241537043622,0.056193236479747055,0.3193675835792638,0.2168231276325309,4.0,0,False
2014-12-03,7274.4282,55.20522922400164,36.45734243280695,45.96064277247737,2.663181847369578,-25.09599245937443,-24.57710552527503,7.433486887453384,-0.6878246478781814,0.016847915358726206,0.01319049293272978,-0.036273642960005126,-0.0063464823765077005,0.0027238317874697104,0.18422971779629368,0.14211581916993896,0.1062505085378878,1,1,1,-0.011968825846646778,-0.004390080467839062,0.09614929183016475,0.01635890631448584,-0.033982698047021566,-0.0362736429600051,-0.0362736429600051,-0.0362736429600051,1,1,1,1,0,1,1,0,0.01319049293272978,-0.036273642960005126,0.07159768517709778,-0.25523821298470106,6.0,0,False
2017-04-17,6351.2598,86.19457992509587,85.88150755356077,74.40170227521368,3.076554116884102,66.44158434454494,40.31825266013571,-2.0406850968670085,0.8199868217501732,0.00926751262951031,0.024674428705663054,0.054756723363126314,0.05289972239132501,-0.015068591088387873,0.10033080260814926,0.092667161659691,0.06964083386852725,1,1,1,0.039116849436663326,0.038873448806523936,0.004852121258899565,0.07799029824318726,-0.008079100292860103,-0.008079100292860103,-0.008079100292860103,-0.02025135209346956,0,0,0,0,0,0,0,1,0.024674428705663054,0.054756723363126314,0.24592829057432802,0.5908903595628844,1.0,0,False
2014-04-23,6172.77,80.90617733797113,87.59561179146397,81.55139931148584,1.3580806666062872,54.67420316880907,17.01633276199769,-2.7194975247798894,0.9983234869124107,-0.0012926889668158914,0.013201857191222466,0.019525844844814122,0.0395596225656738,-0.009278800561588474,0.05910683778533579,0.05806315532770557,0.07210663034823381,0,0,0,0.019774842522858202,0.02811086179030871,0.03580115634569675,0.04788570431316691,-0.00307826598795075,-0.00307826598795075,-0.013245652528133013,-0.013245652528133013,0,0,0,0,0,0,0,1,0.013201857191222466,0.019525844844814122,0.22335205762674246,0.33628052857418006,3.0,0,False
2019-10-24,5916.2798,95.37845008036919,89.15360761228445,68.44823042550746,5.560751517350756,27.31725482663387,14.538666774407584,0.6097487637085273,0.8934301490624835,0.008917068108333481,0.00958859026358283,0.017514997446271607,0.024861592197201743,0.003959823550861552,0.051074350080511824,0.07242686585887102,0.06850747026327288,0,0,0,0.019873108065829027,0.014867103696511565,0.03929406848654731,0.03474021176234059,0.0,0.0,-0.005959625320283908,-0.013163930705766918,0,0,0,0,0,0,0,0,0.00958859026358283,0.017514997446271607,0.1877342054135313,0.24182677811327996,2.0,0,False
2025-08-27,20753.21,75.12844672700669,85.8737999945513,80.86353438412922,1.106564589641161,476.16846180011635,-12.223161790824577,-2.3816805398494694,-0.4730798499709632,0.005036999012068222,0.0018542298260180168,0.038933193161623025,0.0625126713836639,0.006859556979597503,0.10175318308023627,0.09246839935970415,0.13305525824613623,0,0,0,0.029067554380719802,0.09033124025617469,0.26860736607794855,0.11939879463689448,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0018542298260180168,0.038933193161623025,0.0182226397961045,0.4210386725902011,3.0,0,False
2021-03-10,7212.6602,36.86456896392084,39.091257327694784,35.168375734932,2.4319803656507135,-147.5199086098828,-42.259830446248515,9.835705622083083,-0.9814397288166571,0.022421180767959736,0.002720722324361935,-0.015902095860263255,-0.09431585794165331,0.023667435198452824,0.2957726317634989,0.3749968149175492,0.3273681515651258,1,0,1,-0.03548323664071496,-0.04796486975920336,0.19605363772602524,0.08344810639991831,-0.03526854143253354,-0.0967238321853475,-0.18149657527616453,-0.18149657527616453,1,1,1,1,0,1,1,0,0.002720722324361935,-0.015902095860263255,0.009198664222162405,-0.042405836054697145,6.0,0,True
